instance_id	repository	variant	rendered_entities	source_entities	target_count	matched_target_count	source_target_coverage	source_hit	source_complete	prompt_tokens	prompt_sha256
pytest-dev__pytest-7324	pytest-dev__pytest	mural	16	6	3	1	0.3333333333333333	1	0	2795	96b7c5810b28b4938c3f81a06ad23ba5b97e59804bb0a155a38814c91ed366e9
pytest-dev__pytest-7432	pytest-dev__pytest	mural	19	6	1	1	1.0	1	1	3421	4613489642a77bb3809d641acf68d618eb8b585337e293682ca058418e40eca6
pytest-dev__pytest-7490	pytest-dev__pytest	mural	18	4	3	2	0.6666666666666666	1	0	3913	3f412a61eeecd127cb4a519d9671d4288025812766b3556afc9cfc6f42070161
pytest-dev__pytest-7521	pytest-dev__pytest	mural	14	4	1	0	0.0	0	0	3798	3733c250d35f9118805ff574699c9a45b0a6a2fba4f3c5995e17a48e78defbdc
pytest-dev__pytest-7571	pytest-dev__pytest	mural	18	4	3	0	0.0	0	0	2931	84bbc357adb414be4adf9add283c571d7d4e612964d6d95a9558d5886e7ff993
pytest-dev__pytest-7982	pytest-dev__pytest	mural	15	8	1	0	0.0	0	0	3032	81c608821fffc6c2b0fe6ec801a8198d0d877c2698c0c415a1c1974ba13d0f4f
pytest-dev__pytest-8399	pytest-dev__pytest	mural	10	3	5	0	0.0	0	0	2683	743a11ae89e2b22f3f93bf4956665671cc377a05ffb68c17f1e2f0b3551f9db7
scikit-learn__scikit-learn-10297	scikit-learn__scikit-learn	mural	20	2	2	1	0.5	1	0	3551	1b51352527acd1ae79aa5e3572e1d0fd182ca29af09f580178e15ea7b7aaae56
scikit-learn__scikit-learn-10844	scikit-learn__scikit-learn	mural	20	2	1	1	1.0	1	1	3898	1882278b325ed94c03da152d668c5ad28304050d0c15e479540699911b6b2433
scikit-learn__scikit-learn-10908	scikit-learn__scikit-learn	mural	20	5	1	0	0.0	0	0	3694	a62c88de3fa5c7676c419fb07f8e96cf1da80b4c1b85c68dcba35af3fe7166c2
scikit-learn__scikit-learn-11310	scikit-learn__scikit-learn	mural	20	2	2	1	0.5	1	0	3542	0ac81e8e4792d44d2817dd6df6f556a8a7248b56b55b6df8db74aa8136fa8e80
scikit-learn__scikit-learn-11578	scikit-learn__scikit-learn	mural	10	2	1	1	1.0	1	1	3986	01e72268b7f4d8d377e1faf6099094da21ea008f32b81d7d2654c1cebc183d6a
scikit-learn__scikit-learn-12585	scikit-learn__scikit-learn	mural	20	5	1	1	1.0	1	1	3867	bb4829d86044efefa6610af32cfddc142866b80eda45a5638e193c10ed24264f
scikit-learn__scikit-learn-12682	scikit-learn__scikit-learn	mural	15	4	14	3	0.21428571428571427	1	0	3779	570bc44880fc21982a105683dcc5ebc1308d3aed025ba0d7c6b9348abe489834
scikit-learn__scikit-learn-12973	scikit-learn__scikit-learn	mural	20	4	1	0	0.0	0	0	3913	b5398a0a29306e5619ef8a132474d6e7e1b87afcdc0d7693d05c8ccd266275d6
scikit-learn__scikit-learn-13124	scikit-learn__scikit-learn	mural	14	2	2	1	0.5	1	0	3881	eb30c5def4c58bfdb24a2947454827164eb78ad0f61a7ed34f0e160970c32e41
scikit-learn__scikit-learn-13135	scikit-learn__scikit-learn	mural	14	2	1	0	0.0	0	0	3950	f89751de47220cc9ff919c32b5712a11b7d81b82a6ab567ca2e5fae2be19131f
scikit-learn__scikit-learn-13142	scikit-learn__scikit-learn	mural	12	4	1	0	0.0	0	0	3984	c33a6c87ac0504e6dcdc9f922a890c1363b944b304b8f20dafad759c2959e76f
scikit-learn__scikit-learn-13328	scikit-learn__scikit-learn	mural	14	2	1	0	0.0	0	0	3926	aab1fd8b1d35731c738df9a6940025b5f687d4643c19380f3288ef06ab2ee8fd
scikit-learn__scikit-learn-13439	scikit-learn__scikit-learn	mural	19	5	1	1	1.0	1	1	3141	01177acdf4a542ae66cad2b7b1a40cf9f4efb01367ec5f0b42553499e91f0267
scikit-learn__scikit-learn-13496	scikit-learn__scikit-learn	mural	16	4	2	0	0.0	0	0	3650	c493c8caa16060b130de18965624fc05a2bf18b36bbb5202563505e392e86398
scikit-learn__scikit-learn-13779	scikit-learn__scikit-learn	mural	17	7	1	0	0.0	0	0	3567	1b806a38df3e94d3f18057870298b97383b82be6a80b2554b2a3b36c7899b185
scikit-learn__scikit-learn-14053	scikit-learn__scikit-learn	mural	18	3	1	1	1.0	1	1	3854	e8156cf40fa570b403439ff7457f5adda20e467ae6da5398bc27d5c706ed1a51
scikit-learn__scikit-learn-14087	scikit-learn__scikit-learn	mural	18	2	1	0	0.0	0	0	3706	90d4c3cb0830390b90cc2372c8e7ccdea85ffb3254ec020c344338c6089d591b
scikit-learn__scikit-learn-14141	scikit-learn__scikit-learn	mural	17	8	1	1	1.0	1	1	2596	31a4658f8b218e3c73310db28fb1b4f8374bfab6615a5a7af9954c5269130093
scikit-learn__scikit-learn-14496	scikit-learn__scikit-learn	mural	20	2	4	2	0.5	1	0	3842	cb53d2708f4b864f3c677471c90e88ac1602f487ef1af8cab0fbbb0661688279
scikit-learn__scikit-learn-14629	scikit-learn__scikit-learn	mural	19	4	2	1	0.5	1	0	3923	8a085a4e29422db50353bad0577226430572e2ca5a2526c472d5386297ea0321
scikit-learn__scikit-learn-14710	scikit-learn__scikit-learn	mural	18	2	1	0	0.0	0	0	3916	0bb1d2e6512211991405be0f6a3723407e13499263691cd50d12ff0ff6264df6
scikit-learn__scikit-learn-14894	scikit-learn__scikit-learn	mural	20	4	1	0	0.0	0	0	3862	735fc977e8a2d929612df2e30e3e2b74832dfc4fb0294845100409c26a1696a7
scikit-learn__scikit-learn-14983	scikit-learn__scikit-learn	mural	18	4	2	2	1.0	1	1	3865	65c46669964a5ed707a78d2cec81304463b7cf3940857fb654f8688549a36091
scikit-learn__scikit-learn-15100	scikit-learn__scikit-learn	mural	20	5	1	1	1.0	1	1	3830	a170f759f52cceb6cd2181e412f14299ff9c4b49b7577d669b4fd32051f70ecc
scikit-learn__scikit-learn-25102	scikit-learn__scikit-learn	mural	15	6	4	0	0.0	0	0	3605	7ff5a98741e48bb263a67cb526529d54cce24f607769b29b8ae833d681ad8a89
scikit-learn__scikit-learn-25232	scikit-learn__scikit-learn	mural	20	6	3	1	0.3333333333333333	1	0	3840	1b577221a6aefaca290432b934367d0a37a72af6ffd250adbe365b0fce2a32f4
scikit-learn__scikit-learn-25747	scikit-learn__scikit-learn	mural	19	2	1	1	1.0	1	1	3995	b6ad0073fa6784736513422d2e5cbf0b841f7555848862f7af127cb816e1147b
scikit-learn__scikit-learn-25931	scikit-learn__scikit-learn	mural	19	2	3	1	0.3333333333333333	1	0	3697	baa6b65a87459a663ee9014e4992a6023e9c6838a8060cee5da7b7a0eba8ae36
scikit-learn__scikit-learn-25973	scikit-learn__scikit-learn	mural	20	5	3	1	0.3333333333333333	1	0	3956	80f5d159095209ef8ef4a0bc2ee4f18d79cd7524efc22079bd0996ad585499fa
scikit-learn__scikit-learn-26194	scikit-learn__scikit-learn	mural	20	5	1	1	1.0	1	1	3949	97397fe0bbbd93cb8a3dffa1e94d657ef04ce1d1fa9d712d05da81ea77e60c1a
scikit-learn__scikit-learn-26323	scikit-learn__scikit-learn	mural	19	6	1	0	0.0	0	0	3983	1047a8d85ac5bcd6c6fb5d46cf70983ab5e489a06c40d93b813d4774b6760539
scikit-learn__scikit-learn-9288	scikit-learn__scikit-learn	mural	13	4	1	0	0.0	0	0	3552	f0b2e666872d97ac6f1eb984d0e4dd9d42cb2f977f3f04ceea7ae0d3f2c7667c
sphinx-doc__sphinx-10323	sphinx-doc__sphinx	mural	15	6	1	1	1.0	1	1	3618	a5ca73ae785737132bab5bfb9f07a4f794566561601f4b9c5243eba8f83748c2
sphinx-doc__sphinx-10435	sphinx-doc__sphinx	mural	14	2	1	1	1.0	1	1	3858	f87c5780f9bd458e65aec50eb66551a50265e3c916e5974bef5fbe59e13b9815
sphinx-doc__sphinx-10449	sphinx-doc__sphinx	mural	16	4	2	1	0.5	1	0	3978	bf027a72d7ae0ee05a265cfca13f2437d5f6d78f5b92189eedc4d0e4ca70c3a6
sphinx-doc__sphinx-10466	sphinx-doc__sphinx	mural	18	6	1	0	0.0	0	0	3831	34943e466a6dff3d67036674ff2b71216a97112871e751cc9cd0ead30d1e9c25
sphinx-doc__sphinx-10614	sphinx-doc__sphinx	mural	14	6	1	1	1.0	1	1	3368	2f7b0f827d5c66720dee20ca4e32e1979842e9ac102b778b6e0cb43f4703e43e
sphinx-doc__sphinx-10673	sphinx-doc__sphinx	mural	18	2	4	0	0.0	0	0	3507	95456fb50f6e550926de678c0ad3bccb5909ebee977cb427ad64cb2262cf3c2f
sphinx-doc__sphinx-11445	sphinx-doc__sphinx	mural	17	6	3	2	0.6666666666666666	1	0	3787	3cb081d201169602fc6ade9b89f693712e48ac2537acfcc53752f4a30e2c6cec
sphinx-doc__sphinx-11510	sphinx-doc__sphinx	mural	15	7	2	0	0.0	0	0	3979	2757f03324529f9774e33103f5fd4340b3fc0de390f3ce0c1160120efe97f8cf
sphinx-doc__sphinx-7440	sphinx-doc__sphinx	mural	19	4	2	0	0.0	0	0	3858	60a725f9f929ece56675a40ef406e1559538f686cc9ceaa1bcc84f61e6db53e9
sphinx-doc__sphinx-7454	sphinx-doc__sphinx	mural	15	6	1	0	0.0	0	0	3907	aa73af5929f1cf313b6a374e40ebee4ce2522387eaa5aca880b268fabd5e3f1c
sphinx-doc__sphinx-7462	sphinx-doc__sphinx	mural	19	3	2	0	0.0	0	0	3906	085a8866310307e77a6baf5f7aa1cfb0b24ce28a5a117d43926753837103edc8
sphinx-doc__sphinx-7590	sphinx-doc__sphinx	mural	15	7	9	5	0.5555555555555556	1	0	3390	d944c0dbbfdc57b94bd6d707aee17b287a8c023321364aaefdef50faff0b455a
sphinx-doc__sphinx-7748	sphinx-doc__sphinx	mural	17	6	5	1	0.2	1	0	3510	8ee10ea0210fe043c3eebdf1c15e9e3c175dd9eb0de5a980a1008b686e66bc14
sphinx-doc__sphinx-7757	sphinx-doc__sphinx	mural	11	5	1	0	0.0	0	0	3659	bfae65c91fdff42b44c68497b43465f30220b7f6a609311b126c4274fa5db6ed
sphinx-doc__sphinx-7889	sphinx-doc__sphinx	mural	15	6	1	0	0.0	0	0	3136	29264ed1e8f8422e192e87a3b11c4cdf3b6ead3adfba3ff029f1ef1832df52e0
sphinx-doc__sphinx-7910	sphinx-doc__sphinx	mural	17	4	2	0	0.0	0	0	3677	73d09682c4250df0eb248cf85f95afad47e890cd4531c3dcd9f6f84fbcefe628
sphinx-doc__sphinx-7985	sphinx-doc__sphinx	mural	16	2	2	1	0.5	1	0	3528	b336017d99ff4e16397bb60ff0666b6dbb065745a4525d2dab40e5482f1ecb6d
sphinx-doc__sphinx-8035	sphinx-doc__sphinx	mural	17	4	7	2	0.2857142857142857	1	0	3057	9ee3fc7b840c728cc8f07e9b50cec8389dc8e9143aeff497971b1724b5c1fdf7
sphinx-doc__sphinx-8056	sphinx-doc__sphinx	mural	18	6	2	1	0.5	1	0	3843	a8663d7ad7c9380e031bb4c19649762525ad677ccdb6fcbd584b16f2c2bc7382
sphinx-doc__sphinx-8120	sphinx-doc__sphinx	mural	17	4	3	1	0.3333333333333333	1	0	3772	b91fbb65d9c7aed3f22897dfd4a82cf0bfe6773fac3f13d4d15d7c04ed879296
sphinx-doc__sphinx-8265	sphinx-doc__sphinx	mural	18	6	2	0	0.0	0	0	3927	b574faa443386db8143dea3bd434c9f9daa871383613ca2fccffcadfe66bd143
sphinx-doc__sphinx-8269	sphinx-doc__sphinx	mural	17	6	1	0	0.0	0	0	3448	e72779ce82fff1eb7ae8389e0077398758e425d862661e637c86ae61b31b65ea
sphinx-doc__sphinx-8459	sphinx-doc__sphinx	mural	18	8	1	1	1.0	1	1	3929	52d0cca30cbbf1550335c6c287d320819b7526428624f798daa90a18fa08e556
sphinx-doc__sphinx-8475	sphinx-doc__sphinx	mural	8	2	2	2	1.0	1	1	3427	9e234906072ce3e8086d3be297c7498059c896b0035e29b807ba9db30b11a41d
sphinx-doc__sphinx-8548	sphinx-doc__sphinx	mural	13	7	3	3	1.0	1	1	3568	c0582e7b63bf37d824a7203220b180f5c54376b03e98f2fbd1f1ece90ac8b2c8
sphinx-doc__sphinx-8551	sphinx-doc__sphinx	mural	17	2	2	0	0.0	0	0	3860	ec3f68bbc461ae9b6f7033e736c83a0def99e327e477057b95d76c7283433367
sphinx-doc__sphinx-8593	sphinx-doc__sphinx	mural	18	5	4	2	0.5	1	0	3650	fec683ceceb1093af2b20802500c4f88afd45dba6915cb8b6376056fa4d47a4c
sphinx-doc__sphinx-8595	sphinx-doc__sphinx	mural	19	6	1	0	0.0	0	0	3874	0709f988ecb552b78786cc5320f1f3a3ccd716758c62bbeac7e17ec1e3f82f01
sphinx-doc__sphinx-8621	sphinx-doc__sphinx	mural	15	5	1	0	0.0	0	0	3651	a58c4f0b668a5b0452f28acdbda54c8957550d682fc6ff48febf4a1defc12dc2
sphinx-doc__sphinx-8638	sphinx-doc__sphinx	mural	16	4	1	0	0.0	0	0	3759	d42fb45bf57d370d05f0fed599590ca6a5f28367f7b71898dbb1f6ac02b9bddd
sphinx-doc__sphinx-8721	sphinx-doc__sphinx	mural	20	6	1	0	0.0	0	0	3960	fcf9004cfcf915be4b0eabf95f8a2a2d48f36815fd115c9bccf88dfad62b0048
sphinx-doc__sphinx-9229	sphinx-doc__sphinx	mural	19	2	3	1	0.3333333333333333	1	0	3776	9250af85635d38660ff87c0edf690f34238a92cd535341266ad63f21c6a3f52c
sphinx-doc__sphinx-9230	sphinx-doc__sphinx	mural	15	6	1	0	0.0	0	0	3878	b59f69e33c75a11248e2f02ab2ce60a05968959b18b00e52c13ff4187ad3d7e6
sphinx-doc__sphinx-9258	sphinx-doc__sphinx	mural	15	4	1	0	0.0	0	0	3794	2c3f63ba66436d7f28f8f84dc5d885c9601382fa0d43bac894436d2db0101568
sphinx-doc__sphinx-9281	sphinx-doc__sphinx	mural	16	6	1	1	1.0	1	1	3820	4cdd6e3b949073e245cff06d873de3d5b94e13e0a654545dfaf208c167362948
sphinx-doc__sphinx-9320	sphinx-doc__sphinx	mural	19	4	2	2	1.0	1	1	3182	3b4c84e99241d59c3543d84918c7d295e738b49081bf372952a689856f6fe410
sphinx-doc__sphinx-9367	sphinx-doc__sphinx	mural	19	6	1	0	0.0	0	0	3951	41020d86ec5e9880f795d4e7c3fafe08a366ea29eadec24025e1d3e397e92496
sphinx-doc__sphinx-9461	sphinx-doc__sphinx	mural	14	5	8	2	0.25	1	0	3687	490b24715487465300611b0a9d9c2badab32efff2dfc264e2ae492301aa59c20
sphinx-doc__sphinx-9591	sphinx-doc__sphinx	mural	15	6	1	0	0.0	0	0	3880	8d17924fbe591d6dd4685e5973037cf2d6a57268ecd5eeeb84b5b529aec5c73a
sphinx-doc__sphinx-9602	sphinx-doc__sphinx	mural	16	4	1	0	0.0	0	0	3728	c4e76bec126dd0f59cfda7878ecfd0a46dd0fbb4858693364b61d1476780312f
sphinx-doc__sphinx-9658	sphinx-doc__sphinx	mural	13	6	3	0	0.0	0	0	3262	c3965a5e60cf735c65cc87815e33d1a1664787a5df7ef1c5591c6dcd436db13d
sphinx-doc__sphinx-9673	sphinx-doc__sphinx	mural	17	6	1	0	0.0	0	0	3703	14eba92131de562961b81be0eef5a48b1ea59376708ff3180d96eb60938c1e7d
sphinx-doc__sphinx-9698	sphinx-doc__sphinx	mural	18	2	1	0	0.0	0	0	3489	bc8f37efba0909f15e898c240573a58766203f4c8ea69424f2a6e8b520c974e8
sphinx-doc__sphinx-9711	sphinx-doc__sphinx	mural	20	4	2	2	1.0	1	1	3988	2f2f67d83c41a78febae483fa75cb15fea26014b1d3672376a796b8dc4809dae
sympy__sympy-11618	sympy__sympy	mural	18	8	1	1	1.0	1	1	3766	4a09e54c2052ada54db184e3e5e6ca436089d4c5d59bbffd28357fce4da73bbf
sympy__sympy-12096	sympy__sympy	mural	18	5	1	1	1.0	1	1	3612	a73f91f7dcb7eca2fd0293025b334cd2c6230a41711ccd29de26784f0a7df375
sympy__sympy-12419	sympy__sympy	mural	16	8	3	1	0.3333333333333333	1	0	3990	b8388271ab45de82d5af4aa0a1ba52a49b064096b2e021b374974a1db39f1a78
sympy__sympy-12481	sympy__sympy	mural	20	7	1	1	1.0	1	1	3574	22f2ad67fbc60748996051c0ce04ed17d5fde1937c6c5cc1d95e38a203c3178b
sympy__sympy-12489	sympy__sympy	mural	20	4	24	5	0.20833333333333334	1	0	3518	7002a52edea54766f9af7edc9ab896db990dadf5fe6840eed3f161cb78d82077
sympy__sympy-13031	sympy__sympy	mural	14	5	2	0	0.0	0	0	2791	c280c4a8dde398f3b8e4403dd606a1d8f1ea842c6e97424c5c72fe7bf3287894
sympy__sympy-13091	sympy__sympy	mural	14	6	56	3	0.05357142857142857	1	0	3154	286e5ba4f598c54227f99a001fc0e6b76b5735102780ae9a584ff621321d7017
sympy__sympy-13372	sympy__sympy	mural	20	4	1	0	0.0	0	0	3267	0bdd75400b5d6efe82d62b2efa22cd04fe491e598d9c2426737fbfeba59c86c9
sympy__sympy-13480	sympy__sympy	mural	20	4	1	1	1.0	1	1	3865	e91395911ba203052de1385bd49cb5509797ebe8318bf6383575663723f39761
sympy__sympy-13551	sympy__sympy	mural	19	7	1	1	1.0	1	1	3370	07c5a6e201524bb55fac766183173eb7d872de83390be199c79973d463bc68db
sympy__sympy-13615	sympy__sympy	mural	15	8	1	0	0.0	0	0	3538	e18db3e4d98f9e80ba0637c16c5c23e7f3ba019bd78ecfb6afeab4cf28645e8b
sympy__sympy-13647	sympy__sympy	mural	20	8	1	1	1.0	1	1	3945	d1fc570aebc64a198ea4c6b2fb43a7f5646521af2a95b86867139d39483c8bbe
sympy__sympy-13757	sympy__sympy	mural	11	5	1	0	0.0	0	0	2619	9a46cdb3cb41fa8f0aec62288aeea6fc5b9e3d3f10ac15d1a4d2f05fba4718a5
sympy__sympy-13798	sympy__sympy	mural	20	4	1	1	1.0	1	1	3810	0f121e84e11396c5c308a7559adf9d6a0428beac648b56b684a2c0f44ebe7f04
sympy__sympy-13852	sympy__sympy	mural	12	6	3	2	0.6666666666666666	1	0	3899	956c294852d2bd19a85c0c3a429d3b52fe1bcbdc8d052ef2e619fb55f7b17a8f
sympy__sympy-13877	sympy__sympy	mural	19	2	3	2	0.6666666666666666	1	0	3943	d9afca3b6c062a717d611e128bbf9d8167d938c60efb3b4224e8c07ff25ae0ff
sympy__sympy-13878	sympy__sympy	mural	20	6	15	3	0.2	1	0	3884	5f4bdd34803482d91dd1ea88b0417dd9dbb34ed977ded348805bed56b15ee8f0
sympy__sympy-13974	sympy__sympy	mural	18	6	3	2	0.6666666666666666	1	0	3755	38a9349432db8bbf1a0cd733d8bca2cd80297f96a2ca0ea80e39445918ff0a7c
sympy__sympy-14248	sympy__sympy	mural	17	6	5	0	0.0	0	0	3091	4460ec9da9c18cddc1e25d75bae102fd1494d5c304ff70c6d78d53d54348205a
sympy__sympy-14531	sympy__sympy	mural	17	5	12	1	0.08333333333333333	1	0	2583	19f538658ad2b57dbfa22484bc91119a53ee02f4ef0f70ada64114ffb77ee451
sympy__sympy-14711	sympy__sympy	mural	20	8	1	0	0.0	0	0	3397	85fa2087f27ad3ab933784ef4f7352138328d8d0dc6588979b667f83f2d8f821
sympy__sympy-14976	sympy__sympy	mural	20	6	1	0	0.0	0	0	3862	95e18169b7af51b95bcb20bc3358dba01324ab57df44bd6d50242c2144d2d674
sympy__sympy-15017	sympy__sympy	mural	17	4	1	0	0.0	0	0	2424	60b93bf76d9a9959bca7a87623792c57540456ee101a54a2e74b7dfefb290b48
sympy__sympy-15345	sympy__sympy	mural	15	8	2	1	0.5	1	0	3465	dd5fc5532a72352353475dbd9f4b8bdbd0b9d88bcab8aaf228f139b7ae8b0ba6
sympy__sympy-15349	sympy__sympy	mural	20	6	1	1	1.0	1	1	3761	049d9feb5a38ccc1a6c3e1c15a37d313fbfd97edabffb8fded52535f20018283
sympy__sympy-15599	sympy__sympy	mural	19	4	2	2	1.0	1	1	3975	5be054fd662d97a5798790337635d6895b823bbfd1bc6e7b13143319dc8dea0e
sympy__sympy-15809	sympy__sympy	mural	16	5	1	0	0.0	0	0	2801	57c48e89741ab3b9392390b3dfc03447cfc120f8449a73eb81b9958ac611c5be
sympy__sympy-15875	sympy__sympy	mural	18	8	1	1	1.0	1	1	3140	7aa107d217698eff92bdff27946353eb50ee4f6f9034e888fbdf59429bfa8ddb
sympy__sympy-15976	sympy__sympy	mural	14	5	1	1	1.0	1	1	3822	3b2f21f92a3224927d71a0e65617e7f47957717fc9cfead078222080437c8e7e
sympy__sympy-16450	sympy__sympy	mural	18	2	1	0	0.0	0	0	3924	93fc684e64fd7b3d801a07ac68a262075af8c72d23385a663a53a2efa7707756
sympy__sympy-16597	sympy__sympy	mural	14	8	8	0	0.0	0	0	3459	92616985a61fe6b9f0e06877ddb8c9c1809603661a404c0d7cc5b0d3c94b11e9
sympy__sympy-16766	sympy__sympy	mural	14	8	1	1	1.0	1	1	3104	3eea588b3da4983a2fe50fc80a01d286018f7ab155d3369ab8e8702a68d4c835
sympy__sympy-16792	sympy__sympy	mural	16	4	1	0	0.0	0	0	3834	6a86aa07213c2e72e7f2a9c2644af672502d4541a0cadc520fdbe9a55d76c7ca
sympy__sympy-16886	sympy__sympy	mural	19	4	1	1	1.0	1	1	2861	ae25c6d010c1098e50f59c4cada4460cc57d158fd3a13738b55ba5f208e39c4c
sympy__sympy-17139	sympy__sympy	mural	20	4	1	1	1.0	1	1	3823	e24ef8988f10615a483d2c572d19e29c68c9d72360363eefe05bd5662e527a0d
sympy__sympy-17318	sympy__sympy	mural	20	4	3	1	0.3333333333333333	1	0	3738	a4bfcc4f1cfd3d02c565c4006ca471e571964cd032fdbb1090d5222fa67fcd5a
sympy__sympy-17630	sympy__sympy	mural	20	4	1	0	0.0	0	0	3295	4fbfc7a25fd5955a6e0408ea3868ee443f008c781a5b0662c9e50856ff9d07b1
sympy__sympy-17655	sympy__sympy	mural	19	4	1	1	1.0	1	1	2911	36e5a9d05a9c20c1767f5d8fb2144360bdb1d5918bbff31add95cb34de7d2db6
sympy__sympy-18189	sympy__sympy	mural	18	4	1	1	1.0	1	1	3714	129a9ac4dcc3372c0de5b4d0633f090b564e529deedd80393e8ae60ca140222e
sympy__sympy-18199	sympy__sympy	mural	18	6	2	2	1.0	1	1	3810	e1857bba406b3bb4498f441d5656d5411f7d8bff5cb24d7e3663abd85b8921e1
sympy__sympy-18211	sympy__sympy	mural	18	6	1	0	0.0	0	0	3703	1ea1165f6c1917f783e93448f6903ee8b6f8e5f32490935c7b7310bd5e76ab43
sympy__sympy-18698	sympy__sympy	mural	16	5	2	2	1.0	1	1	2899	47325311b47e3c9d2a2f97979e7a5142ecc1ff8afd16477b586d6c957478b91c
sympy__sympy-18763	sympy__sympy	mural	16	8	1	1	1.0	1	1	3263	2801f732d2abc517aebac5060ea6a65c61d4e00ce1f3cedd6f9b920d57fffaa6
sympy__sympy-19040	sympy__sympy	mural	18	6	1	0	0.0	0	0	3860	990aa98999fb913d3ad5b12fc1421f007076a42cb526534ef4a336008ed8aa77
sympy__sympy-19346	sympy__sympy	mural	11	2	1	1	1.0	1	1	1774	e57dd1aaa8f56687c2b997d6702f1f4990d1f0476fcf8518f6305ec15e7ad367
sympy__sympy-19495	sympy__sympy	mural	15	5	2	2	1.0	1	1	3725	bcde8b55baa5a1c26120929a1211f19527ad5b3967f9a543acae49b09ab2e763
sympy__sympy-19637	sympy__sympy	mural	20	8	1	1	1.0	1	1	3667	d6ce44a516f7450f1bb90f0c9b6dedaefb6a7414c810d494c4fae34564872608
sympy__sympy-19783	sympy__sympy	mural	13	3	2	2	1.0	1	1	2752	98ff522a1a0cdee2117e1c0299079c333f1aebc4a6defa2eaa65221b8913548c
sympy__sympy-19954	sympy__sympy	mural	20	4	1	1	1.0	1	1	3868	807643e66e826bb6f47c4d121738e80b88812415128fb295ddf5f4acd3adc873
sympy__sympy-20154	sympy__sympy	mural	20	6	1	1	1.0	1	1	3996	078ffe0a46f8410ad925ba8e77253b5a5f3c607902d1bec2abb8455dd7600d23
sympy__sympy-20428	sympy__sympy	mural	19	5	1	0	0.0	0	0	3891	92574e010a026bf7de5dab899c51a88b02d0165a2389a750db01373a5fd27eb6
sympy__sympy-20438	sympy__sympy	mural	18	4	6	0	0.0	0	0	3516	8a4f0dd3b645b3b261ac237a4189ab1c2b77617fb91529a41ab26d42cc7b0416
sympy__sympy-20590	sympy__sympy	mural	8	1	1	0	0.0	0	0	1971	0de2019df13f8f08df0eedb05b657c7292a912c1a7f39c7acd65c1f433965d3d
sympy__sympy-20801	sympy__sympy	mural	17	6	1	1	1.0	1	1	3863	87f2d702ffe6dcb4cca22843a751b6011e58240a1c72aa0544434c76df8a00d9
sympy__sympy-20916	sympy__sympy	mural	16	6	2	1	0.5	1	0	3283	95687eafc9c2879ca752155f50e67353aaacc1284d1a46341c329ce6f3cf7678
sympy__sympy-21379	sympy__sympy	mural	17	6	1	0	0.0	0	0	3850	8ce077f5a4d14f7808184210d9ad09675546c2934ee4c0e506ed7630b4ab856d
sympy__sympy-21596	sympy__sympy	mural	16	7	2	0	0.0	0	0	3556	1a66330a1e4110c2d2e7d4223da39ce893319a78d8027d5921d76f5508d8cff3
sympy__sympy-21612	sympy__sympy	mural	15	5	1	0	0.0	0	0	3835	92b0c0f94c9d59313aa1a0a1749619f580b7b80d1b1d0a4fedb5182e91aac3d7
sympy__sympy-21847	sympy__sympy	mural	17	7	1	1	1.0	1	1	3640	79ec9565cc8b683f1c950c60c0caf728fe4fb1301e314f5cc629a1c489026a26
sympy__sympy-21930	sympy__sympy	mural	18	5	3	1	0.3333333333333333	1	0	3350	7e437ddbc517a1a17f93a6f385a4aaa0af5b4ba7e91c04cae41387a271b24a74
sympy__sympy-22080	sympy__sympy	mural	15	6	3	0	0.0	0	0	3901	966014bb3c26d0538ebb8c973117e297b821eda15d36ecf1459aa83001e78c75
sympy__sympy-22456	sympy__sympy	mural	10	2	1	1	1.0	1	1	1855	82012dc8f21b2b2a62997cb840cf59f7d57760371dd071470e02a6e1ccf58a16
sympy__sympy-22714	sympy__sympy	mural	20	3	1	1	1.0	1	1	3835	edd36fca50e5c461203c27e69fc072c5ac6cb402ae0d29cf329a120b3093d274
sympy__sympy-22914	sympy__sympy	mural	19	7	1	0	0.0	0	0	3722	975ce1bb1a989ffaa5b9c6d6cf6734898e07be252c1e828e4eb392c0a069f8de
sympy__sympy-23262	sympy__sympy	mural	12	2	1	0	0.0	0	0	2076	0aade5e2f1360191aeffe64760e9be4f50244414aca7167767cedd9f30f8a0a5
sympy__sympy-23413	sympy__sympy	mural	20	6	1	1	1.0	1	1	3853	3e9c2962554ba0143c9f866223530d4882e5781df2d17bab990f999835af57a6
sympy__sympy-23534	sympy__sympy	mural	20	6	1	1	1.0	1	1	3525	92b492a2c9b4cf7cfc994c6f7c68ad4584135f2d3cf68e654f68e4de96c4e98c
sympy__sympy-23824	sympy__sympy	mural	20	4	1	1	1.0	1	1	3714	3b79b59e981c38de181fec3e3588a9fbc2fb33089edf5c6c01d3547b25a3f95a
sympy__sympy-23950	sympy__sympy	mural	20	7	1	1	1.0	1	1	3894	d75e7370f0af01d70af2568d07fc1362bb9156c1cf0aa356c848170568fb772e
sympy__sympy-24066	sympy__sympy	mural	18	6	1	1	1.0	1	1	3892	06d539d6287b5c82b23547b1fe49bf6c801da716d0f497cc331168955ca3438c
sympy__sympy-24213	sympy__sympy	mural	20	7	1	1	1.0	1	1	3857	1ab35a9e8ff9b418fda0014d054f311c32b996e50a39ef51767da1a1382646ae
