instance_id	variant	nonempty	patch_sha256	result_rows	dataset_source	problem_statement_tokens	first_prompt_profile	context_profile_version	response_prefill	max_retries	generation_extra_body	candidate_entity_count	candidate_file_count	candidate_class_scope_count	first_prompt_rendered_entity_count	first_prompt_source_entity_count	first_prompt_tokens	retry_count	final_status	applied_file_count
sympy__sympy-23262	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	281	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	2	2	0	2	2	1440	1	failed	0
sympy__sympy-23413	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	128	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	818	0	failed	0
sympy__sympy-23534	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	174	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	865	0	failed	0
sympy__sympy-23824	issue	1	03a014ffb87914e28119958d8fbbd3d0b5ca87d5831b0dcdc61f05a6b587a746	1	temp_run/generated/SWE-bench_Verified.jsonl	569	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	2053	0	success	1
sympy__sympy-23950	issue	1	f4c740d0005cf9ea685e302a05885df113a0845f734b69fbc6910e39877c761a	1	temp_run/generated/SWE-bench_Verified.jsonl	215	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	1	1	1	1278	0	success	1
sympy__sympy-24066	issue	1	4b0ea91949f75db363f8df1a314495840cc0cea2ba04e54971ccaa19e89163c0	1	temp_run/generated/SWE-bench_Verified.jsonl	149	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	3	3	0	3	3	1555	0	success	1
sympy__sympy-24213	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	268	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	959	0	failed	0
sympy__sympy-24443	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	210	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	900	0	failed	0
sympy__sympy-24539	issue	1	4f838df74c8a514becc50869ef176a4d5224384e557d1e3834ccc2ccc4651c92	1	temp_run/generated/SWE-bench_Verified.jsonl	226	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1093	0	success	1
sympy__sympy-24562	issue	1	f98809a979e65bb3d0ce9bcf9622002b2d93241b72118e413a28b55d4a67e8d3	1	temp_run/generated/SWE-bench_Verified.jsonl	82	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	5	2	3	5	3	2102	0	success	1
sympy__sympy-24661	issue	1	235309ccee4bc73de657ec2205ba5e715b1692605e27a2b21145dd1234d57e5f	1	temp_run/generated/SWE-bench_Verified.jsonl	103	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	8	3	0	8	4	2567	0	success	1
astropy__astropy-12907	bm25	1	07e49bb5da54a85080704b1fa5a768e91726f424ba5a360bb417789062b7c791	1	temp_run/generated/SWE-bench_Verified.jsonl	322	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	3	5	17	6	3383	1	success	1
astropy__astropy-13033	bm25	1	e0176de9b6ee49c990090f66c37a5ef662a7ae506fe2808ef6e02ed1ca65ab2b	1	temp_run/generated/SWE-bench_Verified.jsonl	681	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	13	4	1	13	6	3488	0	success	1
astropy__astropy-13236	bm25	1	5b70cc6f68ff1eb262f992db99ec10d74da0fa58e0694fa55c7bcdf3d6062b89	1	temp_run/generated/SWE-bench_Verified.jsonl	473	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	3	2	14	8	4594	1	success	1
astropy__astropy-13398	bm25	1	d9ab8074c592451b3980b0cc49a6200352d7d9faf52b31cd3fc77d3c8e691826	1	temp_run/generated/SWE-bench_Verified.jsonl	1211	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	12	2	4	12	5	4229	0	success	1
astropy__astropy-13453	bm25	1	deba5a6fb0161dd4a74b3881a8ee486877750a539d25fd1021681c1379db0614	1	temp_run/generated/SWE-bench_Verified.jsonl	1197	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	7	4	9	2	4074	0	success	1
astropy__astropy-13579	bm25	1	e12d861521521fd39d2288a714a07ec379b1349b955fdc06e5915bf9d648abdc	1	temp_run/generated/SWE-bench_Verified.jsonl	1209	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	12	3	2	12	6	4088	0	success	1
astropy__astropy-13977	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	899	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	7	6	20	6	4959	1	failed	0
astropy__astropy-14096	bm25	1	eb9100ebdcd39dc5d1893ff381458661626ec95f419e46915ff37085fb514fb6	1	temp_run/generated/SWE-bench_Verified.jsonl	245	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	3	1	20	6	4954	1	success	1
astropy__astropy-14182	bm25	1	c5703774dcbb220e7737b4db9424235172ca070799e90f6c312a29dd146f5cbf	1	temp_run/generated/SWE-bench_Verified.jsonl	515	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	6	5	17	4	4896	1	success	1
astropy__astropy-14309	bm25	1	bd945f5d7f22abb40414f52be729d4a19f3f316d9e400b4c093816158911e8fb	1	temp_run/generated/SWE-bench_Verified.jsonl	1205	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	7	2	20	4	4952	0	success	1
astropy__astropy-14365	bm25	1	1e391136069ced293b9198504dcf3bf2d5ec0f516a8b5134e69384428a741a3e	1	temp_run/generated/SWE-bench_Verified.jsonl	446	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	4	4	15	8	4346	0	success	1
astropy__astropy-14369	bm25	1	a32cfe1345945ffc4d3922f5372393dd827446a104013cc3c47b93050fd9a70a	1	temp_run/generated/SWE-bench_Verified.jsonl	679	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	5	1	14	6	4306	0	success	1
astropy__astropy-14508	bm25	1	4a790a8681020c96cd163a8d1b2431bd6ef0be46f378764ad55766a0c7dffd78	1	temp_run/generated/SWE-bench_Verified.jsonl	757	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	5	1	12	2	4876	1	success	1
astropy__astropy-14539	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	445	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	12	20	8	4856	1	failed	0
astropy__astropy-14598	bm25	1	263d87fdb535ddd9dccfeb61f76888128bff9fc2224fe11fcb940d8f0b2d9ed7	1	temp_run/generated/SWE-bench_Verified.jsonl	747	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	4	1	13	2	4815	0	success	1
astropy__astropy-14995	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	732	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	4	0	15	6	4819	1	failed	0
astropy__astropy-7166	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	38	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	7	7	17	8	3566	1	failed	0
astropy__astropy-7336	bm25	1	78d8dfefca51ab13b63926aa43e00c7fe150d05616e84e727bc076cbebdf35b3	1	temp_run/generated/SWE-bench_Verified.jsonl	388	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	5	10	19	8	4328	0	success	1
astropy__astropy-7606	bm25	1	927857f164946d0398bed9720e298c5f1f902d5888fb693aa0f3d7de73ad34e1	1	temp_run/generated/SWE-bench_Verified.jsonl	281	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	5	14	20	6	3500	0	success	1
astropy__astropy-7671	bm25	1	79296739e1ed9b3418318842a9f824a8d60de9217cc0f6decfa60a55db60ef4d	1	temp_run/generated/SWE-bench_Verified.jsonl	508	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	10	1	20	8	4548	0	success	1
astropy__astropy-8707	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	197	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	11	3	20	6	4835	1	failed	0
astropy__astropy-8872	bm25	1	144c8936dc5f9e07cd7eb15770ffec71f6f38b90cd553f052b5935aa81c1c206	1	temp_run/generated/SWE-bench_Verified.jsonl	291	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	3	2	15	7	3733	1	success	1
django__django-10097	bm25	1	d6fa01ed141fc9da7ff61edc568c44327c7cdbe4c4d1422343453094c9eec1e4	1	temp_run/generated/SWE-bench_Verified.jsonl	563	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	7	12	18	8	4791	0	success	1
django__django-10554	bm25	1	e181f822978f62019c17fc2f0cfb4b33f49e9c44e7c0bf62ab1626dfa8cc97ea	1	temp_run/generated/SWE-bench_Verified.jsonl	821	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	7	0	20	8	4711	0	success	1
django__django-10880	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	59	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	7	4	18	8	3848	1	failed	0
django__django-10914	bm25	1	825d6cf8a8c1181f62c301925daf63a0c9aae6a003d123b2988874e186aee750	1	temp_run/generated/SWE-bench_Verified.jsonl	216	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	9	14	18	8	4638	1	success	1
django__django-10973	bm25	1	3a20a19746fcfb0f456be5c5c6e86a241837bb82f4847d900faf11847f465539	1	temp_run/generated/SWE-bench_Verified.jsonl	80	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	11	6	19	8	3952	0	success	1
django__django-10999	bm25	1	bd61ed3020e5c7275f9e9b1f0eb7f1b8f32a7d40707915e027b66f590dcb442b	1	temp_run/generated/SWE-bench_Verified.jsonl	220	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	5	0	20	8	3462	0	success	1
django__django-11066	bm25	1	92478704b2c28d70c92cd30fd027b12f328a470a6b8495dd3d87d8d49c8908a6	1	temp_run/generated/SWE-bench_Verified.jsonl	409	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	7	7	20	8	4863	0	success	1
django__django-11087	bm25	1	184e1942a47d103d6dd66f3b874566648724ba326ae3d5ad7202aaed2de9f8dc	1	temp_run/generated/SWE-bench_Verified.jsonl	1212	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	8	5	20	4	4579	0	success	1
django__django-11095	bm25	1	be2764c3aa5db71a4dd764a91d39b169086743e9ba820c5413699b39fa99db20	1	temp_run/generated/SWE-bench_Verified.jsonl	89	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	3	4	18	6	2825	0	success	1
django__django-11099	bm25	1	44b4c36cfe151fa4ad77530fab7f500d14f9cd79a79d0d843097016a550faf3b	1	temp_run/generated/SWE-bench_Verified.jsonl	171	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	11	13	18	8	4532	0	success	1
django__django-11119	bm25	1	f4cd8539831a3a7bf11852f6c2bfafd9886b323b5857b5612017a9214b59c001	1	temp_run/generated/SWE-bench_Verified.jsonl	84	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	7	12	20	8	4254	0	success	1
django__django-11133	bm25	1	870986ff525c285b266961b302232a2372948f91c1af346ee435ef34e56485a6	1	temp_run/generated/SWE-bench_Verified.jsonl	190	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	8	8	19	8	3996	0	success	1
django__django-11138	bm25	1	686506cf90ede0b691351e680d7afcee840412febe8b7d24df0b5d5fe7962b6c	1	temp_run/generated/SWE-bench_Verified.jsonl	894	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	5	3	19	8	4273	0	success	1
django__django-11141	bm25	1	604d1db105397c5b5ccc100e83ceec36d6fefea2e587026d8c69825115a8dfe1	1	temp_run/generated/SWE-bench_Verified.jsonl	179	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	7	6	19	8	4367	1	success	1
django__django-11149	bm25	1	f8cb5f7f8468d0b1857431eda8eede4a91e18bf0829ea5c1393c15b4cc6dd45e	1	temp_run/generated/SWE-bench_Verified.jsonl	189	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	5	9	18	8	4337	1	success	1
django__django-11163	bm25	1	0805c5f45ab01a16afb714b13de98f231507fc9ef8c91d7088a827bf9dc9df67	1	temp_run/generated/SWE-bench_Verified.jsonl	98	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	8	4	20	8	3624	0	success	1
django__django-11179	bm25	1	c4e3f65cfc8a864159bc689fd2e9d9aa032891f51444aece8b4d44127a5a3218	1	temp_run/generated/SWE-bench_Verified.jsonl	65	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	8	4	19	8	4028	0	success	1
django__django-11206	bm25	1	069467f0f08fb551a3f609321b1067203900388d33b8886ad8ec6ccc8bea84cd	1	temp_run/generated/SWE-bench_Verified.jsonl	159	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	5	0	20	7	3601	1	success	1
django__django-11211	bm25	1	f25da4e672243e7f014e8ae093fd96257a13bbe1c381834b702fb93176541a43	1	temp_run/generated/SWE-bench_Verified.jsonl	221	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	6	7	19	8	3992	0	success	1
django__django-11239	bm25	1	07b8ef15d2d4b9a7bf54cc3f06895e5be736a2fec53133e66fffd032b13f00dc	1	temp_run/generated/SWE-bench_Verified.jsonl	275	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	8	7	19	8	3728	0	success	1
django__django-11265	bm25	1	cd56ee7f6726482bce1a3fde3b414c5853b494c53b5cc4ff3d857e526e4330a0	1	temp_run/generated/SWE-bench_Verified.jsonl	1085	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	3	20	8	4723	1	success	1
django__django-11276	bm25	1	03a0726723d35cb3e4efc1034f2b47355e933c5ee784965ffc457ffaa081787c	1	temp_run/generated/SWE-bench_Verified.jsonl	256	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	7	0	20	7	3146	0	success	2
django__django-11292	bm25	1	05abaa8a5401e17a64a8c1357b2377d2f3b3cf60a0c48190889080a8d158c87e	1	temp_run/generated/SWE-bench_Verified.jsonl	78	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	9	11	20	8	4163	0	success	1
django__django-11299	bm25	1	4fbc149b6744f21593b01f0cdf41d38858304d7b68d02d94c259f7aa1ec717e6	1	temp_run/generated/SWE-bench_Verified.jsonl	751	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	12	5	4	12	6	3272	1	success	1
django__django-11333	bm25	1	cde04dc37c0fad679ec16e04b3943276c28103e7f54dcc6fc1373fff56db85b6	1	temp_run/generated/SWE-bench_Verified.jsonl	323	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	3	5	20	6	3082	0	success	1
django__django-11400	bm25	1	24232be547345ba6fba4adf1f45d1d4894ceb0aac03b590b30e71b71e0ec5001	1	temp_run/generated/SWE-bench_Verified.jsonl	187	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	19	20	5	3815	0	success	1
django__django-11433	bm25	1	f6dc5fcc4d5aa80f0524de0562b14c45e8c80d993f585516fc733cfda2f43fb6	1	temp_run/generated/SWE-bench_Verified.jsonl	137	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	6	8	18	8	4018	0	success	1
django__django-11451	bm25	1	413609e837cccfcb59d26526dbdcc3837cb435bf7ced5eb5e86ba23a48c3da09	1	temp_run/generated/SWE-bench_Verified.jsonl	444	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	3	5	20	8	3806	0	success	1
django__django-11477	bm25	1	a0352dac167f1df6100fd4f109c046c435ca5afa22c72eb2e990c41041239f52	1	temp_run/generated/SWE-bench_Verified.jsonl	48	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	7	5	17	8	3523	0	success	1
django__django-11490	bm25	1	eff942da5aeddaaab75ada4a5b42ebc0ab5b9522c25629c6683467c0dd0fda0e	1	temp_run/generated/SWE-bench_Verified.jsonl	126	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	3	7	19	6	3586	0	success	1
django__django-11532	bm25	1	1b82cd1b6bb62b287e29d6a192f622443c94418eeab0bc573ecd63326590f691	1	temp_run/generated/SWE-bench_Verified.jsonl	677	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	4	7	19	8	4039	1	success	1
django__django-11551	bm25	1	1d28fed65b53b6e91cf22c8d91ac00b11472335e221247e56fdc222cc4891b3b	1	temp_run/generated/SWE-bench_Verified.jsonl	1212	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	1	20	6	4475	0	success	1
django__django-11555	bm25	1	9db0e92c52ac3da045361444a17683e3bf9c61569afed7e557f55386b44b885b	1	temp_run/generated/SWE-bench_Verified.jsonl	165	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	5	7	16	6	3203	0	success	1
django__django-11603	bm25	1	acde4a5a66d114e63910808d9c0db6831158b8cdcc6458cbaf72ea5d66ebab4c	1	temp_run/generated/SWE-bench_Verified.jsonl	82	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	18	20	5	2594	0	success	1
django__django-11728	bm25	1	43b666895dc1d0e5a31eb47ca9c912190215247e6b010fa19dc8269089c50f18	1	temp_run/generated/SWE-bench_Verified.jsonl	116	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	9	2	15	8	3738	0	success	1
django__django-11734	bm25	1	c7cb97eb3c9d87576390b897723da80c3db6356ac6e0b802bd94539a155c3fd3	1	temp_run/generated/SWE-bench_Verified.jsonl	228	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	7	6	18	8	4229	0	success	1
django__django-11740	bm25	1	0209ddcc9b3a63618dd07a7d15275f3d1f29b7c24c703790480d7a2ebe84fff6	1	temp_run/generated/SWE-bench_Verified.jsonl	492	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	10	8	17	2	4754	1	success	1
django__django-11749	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	277	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	15	10	20	8	4496	1	failed	0
django__django-11790	bm25	1	179d11b2f3380e379696142ba6743a027b5debc341c9e8e300f1760f59a9b5f7	1	temp_run/generated/SWE-bench_Verified.jsonl	115	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	6	14	16	7	3843	0	success	1
django__django-11815	bm25	1	755ffa2d582abb96af876fcd8c3160fe947ccf518c0ea75b76b4f4ce9eaeaed0	1	temp_run/generated/SWE-bench_Verified.jsonl	359	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	6	9	19	8	3908	0	success	1
django__django-11820	bm25	1	aa90c197b6924075e8b196138d2553b18b3285db1817119f58d0fb225f0d34d8	1	temp_run/generated/SWE-bench_Verified.jsonl	102	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	9	2	17	8	4074	0	success	1
django__django-11848	bm25	1	5877a9b2e4a4246d351d3fa0ad8e9151d4714d3b8342b101c0245e8fc2709ad4	1	temp_run/generated/SWE-bench_Verified.jsonl	159	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	0	20	6	3014	0	success	1
django__django-11880	bm25	1	9e0280405edd3316b1480e231c45b74f7d4a6f72abed208c703c9c9116a227be	1	temp_run/generated/SWE-bench_Verified.jsonl	265	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	16	20	6	4403	0	success	1
django__django-11885	bm25	1	5ece03227d9aa8dcf16ca37b1b433e64e216bd2710e7e37b842a37d0b73207ac	1	temp_run/generated/SWE-bench_Verified.jsonl	297	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	7	7	19	8	4533	0	success	1
django__django-11951	bm25	1	ef2cc5baa1c6695cba210bfe8f726b2744dbf173ac9302dba66f7ad63c97dd2d	1	temp_run/generated/SWE-bench_Verified.jsonl	155	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	8	20	8	4247	0	success	1
django__django-11964	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	518	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	5	11	20	6	4778	1	failed	0
django__django-11999	bm25	1	edf676ecd1e33d8ca3cce7ba3c7dd1ffdddd7ce3139d32f3f9247af14252e676	1	temp_run/generated/SWE-bench_Verified.jsonl	148	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	9	3	19	8	3761	1	success	1
django__django-12039	bm25	1	ee90f14c091bf265a7ac09dac04eb3bf89e14a360300844582516a9a38c3d7b7	1	temp_run/generated/SWE-bench_Verified.jsonl	292	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	5	7	20	8	3695	1	success	1
django__django-12050	bm25	1	46f267d8586aa293f1253351add9644a5710c27ea23f7403382c0172b141ac70	1	temp_run/generated/SWE-bench_Verified.jsonl	70	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	9	8	19	8	3984	0	success	1
django__django-12125	bm25	1	ffa7bbd2080e22cd3d7e693dd404900b5713ecf042786f43fb131287628a367b	1	temp_run/generated/SWE-bench_Verified.jsonl	367	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	9	8	19	8	4503	0	success	1
django__django-12143	bm25	1	7648aaeec1b8045a2d1f6c738f4fd7b0f2d2514d549d09f14d439317de068e04	1	temp_run/generated/SWE-bench_Verified.jsonl	349	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	1	20	7	3652	0	success	1
django__django-12155	bm25	1	3605a23a4bb9b03da256ed0669b2df7d4190baeed241cfdb1ee96108baaf4ba2	1	temp_run/generated/SWE-bench_Verified.jsonl	183	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	6	13	20	8	3683	0	success	1
django__django-12193	bm25	1	6ab4d4eb67b2298c86562a5e9d6aa44488fae423ef91bce8c6135314db304fa7	1	temp_run/generated/SWE-bench_Verified.jsonl	158	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	18	20	8	4602	1	success	1
django__django-12209	bm25	1	647545b355c55935a09b9dfcfbcd2058c6fb40059000583049cf07a07e1427f4	1	temp_run/generated/SWE-bench_Verified.jsonl	270	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	11	20	8	4187	0	success	1
django__django-12262	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	231	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	4	14	19	7	4030	1	failed	0
django__django-12273	bm25	1	df0b5775a141fb6fdd62bdab82c351a24d303481414e0c1cf68896bd11119979	1	temp_run/generated/SWE-bench_Verified.jsonl	226	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	6	1	17	8	3635	0	success	1
django__django-12276	bm25	1	788bec86636fafbc33849ad1525d336d023bb4aab1581b71a130d54272fb3fbc	1	temp_run/generated/SWE-bench_Verified.jsonl	149	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	6	17	20	8	4479	0	success	1
django__django-12304	bm25	1	946c5e25172adc134adc195cfc83cd875673e1d829e35eb98db91eb2aff5adfd	1	temp_run/generated/SWE-bench_Verified.jsonl	125	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	8	4	17	8	4617	1	success	1
django__django-12308	bm25	1	66d453bbf19bd92770b6c8e51442a73eb583e03e5fe180d3a1f7d4dd6d731c23	1	temp_run/generated/SWE-bench_Verified.jsonl	101	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	5	3	16	7	3547	1	success	1
django__django-12325	bm25	1	91b542242f7ef51702ef71c1fadb49f68afb86634cb8e9788d6af1c9283dbfec	1	temp_run/generated/SWE-bench_Verified.jsonl	194	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	9	5	19	8	4594	0	success	1
django__django-12406	bm25	1	7ae6b798bf6913e4fcaf0e3d98d3380468b4ec45a9e667522a42eeeb00949dd5	1	temp_run/generated/SWE-bench_Verified.jsonl	269	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	5	19	20	8	4639	0	partial	1
