instance_id	source	token_budget	candidate_entities	selected_entities	rendered_context_tokens	budget_fill	mean_selected_source_tokens	truncated_entities
django__django-16493	MURAL	4000	50	23	3754	0.9385	136.2608695652174	4
django__django-16502	MURAL	4000	50	18	3952	0.988	196.61111111111111	4
django__django-16527	MURAL	4000	50	26	3937	0.98425	110.15384615384616	2
django__django-16560	MURAL	4000	50	25	3753	0.93825	127.44	4
django__django-16569	MURAL	4000	50	22	3990	0.9975	153.0909090909091	6
django__django-16595	MURAL	4000	50	26	3947	0.98675	108.6923076923077	2
django__django-16612	MURAL	4000	50	24	3807	0.95175	144.33333333333334	6
django__django-16631	MURAL	4000	50	38	3943	0.98575	36.973684210526315	0
django__django-16642	MURAL	4000	50	21	3950	0.9875	183.47619047619048	6
django__django-16661	MURAL	4000	50	22	3860	0.965	130.13636363636363	3
django__django-16662	MURAL	4000	50	18	3976	0.994	205.77777777777777	4
django__django-16667	MURAL	4000	50	35	3953	0.98825	54.542857142857144	2
django__django-16801	MURAL	4000	50	24	3952	0.988	165.54166666666666	5
django__django-16819	MURAL	4000	50	29	3857	0.96425	89.13793103448276	1
django__django-16877	MURAL	4000	50	29	3974	0.9935	99.72413793103448	3
django__django-16899	MURAL	4000	50	17	3811	0.95275	181.0	3
django__django-16901	MURAL	4000	50	18	3715	0.92875	294.5	5
django__django-16938	MURAL	4000	50	14	3930	0.9825	669.1428571428571	6
django__django-16950	MURAL	4000	50	19	3865	0.96625	165.47368421052633	3
django__django-17029	MURAL	4000	50	20	3833	0.95825	152.75	3
django__django-17084	MURAL	4000	50	27	3885	0.97125	137.62962962962962	3
django__django-17087	MURAL	4000	50	25	3931	0.98275	75.04	1
django__django-7530	MURAL	4000	50	20	4000	1.0	250.05	6
django__django-9296	MURAL	4000	50	30	3987	0.99675	78.2	1
matplotlib__matplotlib-13989	MURAL	4000	50	11	3759	0.93975	1558.2727272727273	7
matplotlib__matplotlib-14623	MURAL	4000	50	16	3898	0.9745	711.0	8
matplotlib__matplotlib-20488	MURAL	4000	50	21	3951	0.98775	208.33333333333334	6
matplotlib__matplotlib-20676	MURAL	4000	50	22	3892	0.973	193.8181818181818	5
matplotlib__matplotlib-20826	MURAL	4000	50	19	3949	0.98725	212.21052631578948	7
matplotlib__matplotlib-20859	MURAL	4000	50	18	3747	0.93675	344.05555555555554	7
matplotlib__matplotlib-21568	MURAL	4000	50	22	3722	0.9305	192.63636363636363	4
matplotlib__matplotlib-22719	MURAL	4000	50	13	2510	0.6275	194.53846153846155	2
matplotlib__matplotlib-22865	MURAL	4000	50	13	3887	0.97175	426.46153846153845	7
matplotlib__matplotlib-22871	MURAL	4000	50	19	3549	0.88725	164.52631578947367	3
matplotlib__matplotlib-23299	MURAL	4000	50	24	3823	0.95575	117.91666666666667	2
matplotlib__matplotlib-23314	MURAL	4000	50	23	3959	0.98975	148.1304347826087	4
matplotlib__matplotlib-23412	MURAL	4000	50	10	2502	0.6255	306.3	4
matplotlib__matplotlib-23476	MURAL	4000	50	19	3740	0.935	321.1578947368421	5
matplotlib__matplotlib-24026	MURAL	4000	50	0	0	0.0	0.0	0
matplotlib__matplotlib-24149	MURAL	4000	50	18	3892	0.973	388.5	6
matplotlib__matplotlib-24177	MURAL	4000	50	15	3958	0.9895	549.1333333333333	5
matplotlib__matplotlib-24570	MURAL	4000	50	14	3731	0.93275	343.5	7
matplotlib__matplotlib-24627	MURAL	4000	50	13	3877	0.96925	275.9230769230769	5
matplotlib__matplotlib-24637	MURAL	4000	50	23	3937	0.98425	194.34782608695653	5
matplotlib__matplotlib-24870	MURAL	4000	50	15	3950	0.9875	431.93333333333334	10
matplotlib__matplotlib-24970	MURAL	4000	50	10	2656	0.664	507.1	6
matplotlib__matplotlib-25122	MURAL	4000	50	15	3898	0.9745	318.4	7
matplotlib__matplotlib-25287	MURAL	4000	50	13	3989	0.99725	1051.076923076923	8
matplotlib__matplotlib-25311	MURAL	4000	50	7	3867	0.96675	669.0	4
matplotlib__matplotlib-25332	MURAL	4000	50	13	3941	0.98525	927.3846153846154	10
matplotlib__matplotlib-25479	MURAL	4000	50	16	3878	0.9695	237.75	5
matplotlib__matplotlib-25775	MURAL	4000	50	27	3221	0.80525	56.22222222222222	2
matplotlib__matplotlib-25960	MURAL	4000	50	14	3994	0.9985	504.35714285714283	8
matplotlib__matplotlib-26113	MURAL	4000	50	11	3917	0.97925	1373.5454545454545	11
matplotlib__matplotlib-26208	MURAL	4000	50	17	3994	0.9985	231.64705882352942	2
matplotlib__matplotlib-26291	MURAL	4000	50	18	3921	0.98025	225.11111111111111	4
matplotlib__matplotlib-26342	MURAL	4000	50	22	3949	0.98725	277.45454545454544	7
matplotlib__matplotlib-26466	MURAL	4000	50	16	3914	0.9785	481.25	4
mwaskom__seaborn-3069	MURAL	4000	50	16	2971	0.74275	228.875	4
mwaskom__seaborn-3187	MURAL	4000	50	5	2925	0.73125	561.0	2
pallets__flask-5014	MURAL	4000	50	20	3991	0.99775	181.25	2
psf__requests-1142	MURAL	4000	50	25	3944	0.986	112.32	2
psf__requests-1724	MURAL	4000	50	16	3899	0.97475	307.9375	5
psf__requests-1766	MURAL	4000	50	18	3907	0.97675	242.33333333333334	7
psf__requests-1921	MURAL	4000	50	18	3912	0.978	219.16666666666666	6
psf__requests-2317	MURAL	4000	50	14	3864	0.966	415.14285714285717	5
psf__requests-2931	MURAL	4000	50	17	3749	0.93725	241.1764705882353	6
psf__requests-5414	MURAL	4000	50	15	3942	0.9855	325.6	8
psf__requests-6028	MURAL	4000	50	14	3866	0.9665	374.0	5
pydata__xarray-2905	MURAL	4000	50	19	3987	0.99675	380.5263157894737	7
pydata__xarray-3095	MURAL	4000	50	18	3958	0.9895	331.0	9
pydata__xarray-3151	MURAL	4000	50	13	3965	0.99125	519.4615384615385	8
pydata__xarray-3305	MURAL	4000	50	15	3946	0.9865	418.0	10
pydata__xarray-3677	MURAL	4000	50	15	3965	0.99125	525.9333333333333	9
pydata__xarray-3993	MURAL	4000	50	13	3979	0.99475	570.3846153846154	10
pydata__xarray-4075	MURAL	4000	50	20	3731	0.93275	105.8	1
pydata__xarray-4094	MURAL	4000	50	16	3816	0.954	345.8125	7
pydata__xarray-4356	MURAL	4000	50	17	3878	0.9695	159.11764705882354	2
pydata__xarray-4629	MURAL	4000	50	13	3941	0.98525	835.6153846153846	11
pydata__xarray-4687	MURAL	4000	50	12	3901	0.97525	730.9166666666666	12
pydata__xarray-4695	MURAL	4000	50	11	3841	0.96025	983.0909090909091	10
pydata__xarray-4966	MURAL	4000	50	16	3942	0.9855	232.9375	5
pydata__xarray-6461	MURAL	4000	50	12	4000	1.0	991.1666666666666	12
pydata__xarray-6599	MURAL	4000	50	14	3845	0.96125	595.3571428571429	10
pydata__xarray-6721	MURAL	4000	50	14	3915	0.97875	461.2142857142857	6
pydata__xarray-6744	MURAL	4000	50	17	3940	0.985	312.47058823529414	11
pydata__xarray-6938	MURAL	4000	50	12	3919	0.97975	800.75	12
pydata__xarray-6992	MURAL	4000	50	15	3795	0.94875	387.93333333333334	8
pydata__xarray-7229	MURAL	4000	50	11	3837	0.95925	1024.5454545454545	11
pydata__xarray-7233	MURAL	4000	50	16	3920	0.98	354.9375	8
pydata__xarray-7393	MURAL	4000	50	13	3895	0.97375	637.0	8
pylint-dev__pylint-4551	MURAL	4000	50	2	1545	0.38625	601.0	1
pylint-dev__pylint-4604	MURAL	4000	50	3	3672	0.918	957.6666666666666	3
pylint-dev__pylint-4661	MURAL	4000	50	12	3233	0.80825	453.0833333333333	4
pylint-dev__pylint-4970	MURAL	4000	50	5	3972	0.993	654.4	3
pylint-dev__pylint-6386	MURAL	4000	50	5	3792	0.948	944.8	5
pylint-dev__pylint-6528	MURAL	4000	50	15	3773	0.94325	497.3333333333333	5
pylint-dev__pylint-6903	MURAL	4000	50	14	3764	0.941	384.14285714285717	9
pylint-dev__pylint-7080	MURAL	4000	50	12	3743	0.93575	422.6666666666667	5
pylint-dev__pylint-7277	MURAL	4000	50	17	3880	0.97	176.8235294117647	3
pylint-dev__pylint-8898	MURAL	4000	50	11	3782	0.9455	321.8181818181818	6
pytest-dev__pytest-10051	MURAL	4000	50	26	3784	0.946	87.61538461538461	1
pytest-dev__pytest-10081	MURAL	4000	50	17	3801	0.95025	181.41176470588235	2
pytest-dev__pytest-10356	MURAL	4000	50	20	3929	0.98225	168.15	5
pytest-dev__pytest-5262	MURAL	4000	50	28	3866	0.9665	82.39285714285714	1
pytest-dev__pytest-5631	MURAL	4000	50	18	3939	0.98475	194.72222222222223	5
pytest-dev__pytest-5787	MURAL	4000	50	26	3996	0.999	124.53846153846153	1
pytest-dev__pytest-5809	MURAL	4000	50	17	3976	0.994	241.11764705882354	5
pytest-dev__pytest-5840	MURAL	4000	50	16	3879	0.96975	211.625	1
pytest-dev__pytest-6197	MURAL	4000	50	14	3752	0.938	247.78571428571428	3
pytest-dev__pytest-6202	MURAL	4000	50	22	3998	0.9995	160.04545454545453	4
pytest-dev__pytest-7205	MURAL	4000	50	16	3972	0.993	216.75	4
pytest-dev__pytest-7236	MURAL	4000	50	26	3836	0.959	78.46153846153847	0
pytest-dev__pytest-7324	MURAL	4000	50	20	3750	0.9375	216.9	8
pytest-dev__pytest-7432	MURAL	4000	50	23	3954	0.9885	145.91304347826087	5
pytest-dev__pytest-7490	MURAL	4000	50	21	3940	0.985	140.95238095238096	2
pytest-dev__pytest-7521	MURAL	4000	50	19	3849	0.96225	168.8421052631579	3
pytest-dev__pytest-7571	MURAL	4000	50	26	3858	0.9645	84.03846153846153	0
pytest-dev__pytest-7982	MURAL	4000	50	15	3725	0.93125	226.4	5
pytest-dev__pytest-8399	MURAL	4000	50	16	3962	0.9905	354.125	11
scikit-learn__scikit-learn-10297	MURAL	4000	50	19	3871	0.96775	309.1578947368421	6
scikit-learn__scikit-learn-10844	MURAL	4000	50	11	3809	0.95225	830.2727272727273	11
scikit-learn__scikit-learn-10908	MURAL	4000	50	18	3979	0.99475	189.33333333333334	5
scikit-learn__scikit-learn-11310	MURAL	4000	50	16	3880	0.97	325.25	4
scikit-learn__scikit-learn-11578	MURAL	4000	50	11	3958	0.9895	924.3636363636364	7
scikit-learn__scikit-learn-12585	MURAL	4000	50	19	3788	0.947	192.8421052631579	4
scikit-learn__scikit-learn-12682	MURAL	4000	50	11	3818	0.9545	1064.6363636363637	7
scikit-learn__scikit-learn-12973	MURAL	4000	50	12	3885	0.97125	484.4166666666667	3
scikit-learn__scikit-learn-13124	MURAL	4000	50	18	3961	0.99025	183.0	3
scikit-learn__scikit-learn-13135	MURAL	4000	50	13	3873	0.96825	472.84615384615387	6
scikit-learn__scikit-learn-13142	MURAL	4000	50	15	3821	0.95525	265.93333333333334	4
scikit-learn__scikit-learn-13328	MURAL	4000	50	12	3871	0.96775	475.5833333333333	7
scikit-learn__scikit-learn-13439	MURAL	4000	50	17	3771	0.94275	189.41176470588235	3
scikit-learn__scikit-learn-13496	MURAL	4000	50	15	3892	0.973	204.66666666666666	6
scikit-learn__scikit-learn-13779	MURAL	4000	50	18	3994	0.9985	546.6111111111111	6
scikit-learn__scikit-learn-14053	MURAL	4000	50	13	3968	0.992	492.53846153846155	8
scikit-learn__scikit-learn-14087	MURAL	4000	50	13	3958	0.9895	1069.076923076923	9
scikit-learn__scikit-learn-14141	MURAL	4000	50	26	3984	0.996	114.61538461538461	3
scikit-learn__scikit-learn-14496	MURAL	4000	50	13	3986	0.9965	495.9230769230769	8
scikit-learn__scikit-learn-14629	MURAL	4000	50	12	3786	0.9465	573.0	5
scikit-learn__scikit-learn-14710	MURAL	4000	50	16	3775	0.94375	312.625	2
scikit-learn__scikit-learn-14894	MURAL	4000	50	14	3967	0.99175	398.92857142857144	6
scikit-learn__scikit-learn-14983	MURAL	4000	50	19	3809	0.95225	154.6315789473684	3
scikit-learn__scikit-learn-15100	MURAL	4000	50	18	3844	0.961	158.83333333333334	3
scikit-learn__scikit-learn-25102	MURAL	4000	50	15	3736	0.934	281.8	5
scikit-learn__scikit-learn-25232	MURAL	4000	50	12	3754	0.9385	448.8333333333333	7
scikit-learn__scikit-learn-25747	MURAL	4000	50	15	3982	0.9955	278.53333333333336	5
scikit-learn__scikit-learn-25931	MURAL	4000	50	12	3809	0.95225	384.1666666666667	5
scikit-learn__scikit-learn-25973	MURAL	4000	50	17	3940	0.985	222.05882352941177	2
scikit-learn__scikit-learn-26194	MURAL	4000	50	12	3980	0.995	1044.5	12
scikit-learn__scikit-learn-26323	MURAL	4000	50	16	3936	0.984	276.0	5
scikit-learn__scikit-learn-9288	MURAL	4000	50	15	3940	0.985	345.6	5
sphinx-doc__sphinx-10323	MURAL	4000	50	23	3931	0.98275	137.08695652173913	3
sphinx-doc__sphinx-10435	MURAL	4000	50	10	3975	0.99375	256.4	4
sphinx-doc__sphinx-10449	MURAL	4000	50	24	3956	0.989	179.58333333333334	7
sphinx-doc__sphinx-10466	MURAL	4000	50	26	3882	0.9705	101.15384615384616	3
sphinx-doc__sphinx-10614	MURAL	4000	50	18	3770	0.9425	187.61111111111111	4
sphinx-doc__sphinx-10673	MURAL	4000	50	13	3935	0.98375	442.6923076923077	6
sphinx-doc__sphinx-11445	MURAL	4000	50	23	3834	0.9585	120.6086956521739	2
sphinx-doc__sphinx-11510	MURAL	4000	50	20	3725	0.93125	159.45	4
sphinx-doc__sphinx-7440	MURAL	4000	50	18	3860	0.965	202.0	4
sphinx-doc__sphinx-7454	MURAL	4000	50	15	3822	0.9555	247.46666666666667	5
sphinx-doc__sphinx-7462	MURAL	4000	50	17	3820	0.955	197.8235294117647	3
sphinx-doc__sphinx-7590	MURAL	4000	50	27	3952	0.988	119.4074074074074	2
sphinx-doc__sphinx-7748	MURAL	4000	50	21	3952	0.988	151.8095238095238	4
sphinx-doc__sphinx-7757	MURAL	4000	50	19	3847	0.96175	128.05263157894737	3
sphinx-doc__sphinx-7889	MURAL	4000	50	31	3872	0.968	54.29032258064516	1
sphinx-doc__sphinx-7910	MURAL	4000	50	14	3907	0.97675	413.14285714285717	9
sphinx-doc__sphinx-7985	MURAL	4000	50	12	3553	0.88825	390.5	8
sphinx-doc__sphinx-8035	MURAL	4000	50	22	3977	0.99425	178.5	4
sphinx-doc__sphinx-8056	MURAL	4000	50	20	3985	0.99625	172.25	5
sphinx-doc__sphinx-8120	MURAL	4000	50	20	3954	0.9885	147.6	5
sphinx-doc__sphinx-8265	MURAL	4000	50	23	3909	0.97725	107.8695652173913	1
sphinx-doc__sphinx-8269	MURAL	4000	50	23	3944	0.986	160.8695652173913	3
sphinx-doc__sphinx-8459	MURAL	4000	50	20	3921	0.98025	144.35	3
sphinx-doc__sphinx-8475	MURAL	4000	50	11	3012	0.753	193.36363636363637	2
sphinx-doc__sphinx-8548	MURAL	4000	50	17	3932	0.983	284.05882352941177	6
sphinx-doc__sphinx-8551	MURAL	4000	50	13	3620	0.905	167.92307692307693	3
sphinx-doc__sphinx-8593	MURAL	4000	50	17	3864	0.966	290.1764705882353	7
sphinx-doc__sphinx-8595	MURAL	4000	50	17	3953	0.98825	261.47058823529414	4
sphinx-doc__sphinx-8621	MURAL	4000	50	16	3378	0.8445	145.375	2
sphinx-doc__sphinx-8638	MURAL	4000	50	14	3936	0.984	438.42857142857144	9
sphinx-doc__sphinx-8721	MURAL	4000	50	16	3807	0.95175	204.6875	3
sphinx-doc__sphinx-9229	MURAL	4000	50	17	3940	0.985	313.47058823529414	7
sphinx-doc__sphinx-9230	MURAL	4000	50	21	3886	0.9715	131.47619047619048	3
sphinx-doc__sphinx-9258	MURAL	4000	50	14	4000	1.0	124.64285714285714	1
sphinx-doc__sphinx-9281	MURAL	4000	50	17	3979	0.99475	188.1764705882353	5
sphinx-doc__sphinx-9320	MURAL	4000	50	20	3989	0.99725	260.1	4
sphinx-doc__sphinx-9367	MURAL	4000	50	23	3881	0.97025	142.7391304347826	4
sphinx-doc__sphinx-9461	MURAL	4000	50	16	3949	0.98725	243.5	4
sphinx-doc__sphinx-9591	MURAL	4000	50	14	3904	0.976	296.14285714285717	5
sphinx-doc__sphinx-9602	MURAL	4000	50	16	3810	0.9525	308.875	7
sphinx-doc__sphinx-9658	MURAL	4000	50	16	3803	0.95075	401.5625	12
sphinx-doc__sphinx-9673	MURAL	4000	50	13	3974	0.9935	376.0	6
sphinx-doc__sphinx-9698	MURAL	4000	50	13	3979	0.99475	275.6923076923077	6
sphinx-doc__sphinx-9711	MURAL	4000	50	19	3816	0.954	121.89473684210526	2
sympy__sympy-11618	MURAL	4000	50	14	3787	0.94675	398.2857142857143	6
sympy__sympy-12096	MURAL	4000	50	14	3978	0.9945	489.5	8
sympy__sympy-12419	MURAL	4000	50	27	3929	0.98225	65.44444444444444	1
sympy__sympy-12481	MURAL	4000	50	18	3932	0.983	268.1666666666667	6
sympy__sympy-12489	MURAL	4000	50	14	3948	0.987	438.07142857142856	8
sympy__sympy-13031	MURAL	4000	50	16	3975	0.99375	331.4375	4
sympy__sympy-13091	MURAL	4000	50	20	3843	0.96075	216.65	2
sympy__sympy-13372	MURAL	4000	50	16	3741	0.93525	346.8125	7
sympy__sympy-13480	MURAL	4000	50	17	3898	0.9745	436.52941176470586	6
sympy__sympy-13551	MURAL	4000	50	21	3881	0.97025	491.1904761904762	6
sympy__sympy-13615	MURAL	4000	50	22	3985	0.99625	418.72727272727275	4
sympy__sympy-13647	MURAL	4000	50	18	3822	0.9555	155.72222222222223	1
sympy__sympy-13757	MURAL	4000	50	18	3839	0.95975	245.38888888888889	7
sympy__sympy-13798	MURAL	4000	50	14	3807	0.95175	721.1428571428571	6
sympy__sympy-13852	MURAL	4000	50	15	3851	0.96275	642.0666666666667	8
sympy__sympy-13877	MURAL	4000	50	20	3967	0.99175	183.4	5
sympy__sympy-13878	MURAL	4000	50	33	3795	0.94875	55.484848484848484	1
sympy__sympy-13974	MURAL	4000	50	20	3713	0.92825	158.85	4
sympy__sympy-14248	MURAL	4000	50	32	3943	0.98575	81.5	2
sympy__sympy-14531	MURAL	4000	50	34	3997	0.99925	58.3235294117647	1
sympy__sympy-14711	MURAL	4000	50	19	3993	0.99825	395.1578947368421	11
sympy__sympy-14976	MURAL	4000	50	18	3983	0.99575	362.22222222222223	5
sympy__sympy-15017	MURAL	4000	50	25	3980	0.995	96.68	1
sympy__sympy-15345	MURAL	4000	50	20	3823	0.95575	195.15	4
sympy__sympy-15349	MURAL	4000	50	16	3692	0.923	366.0	7
sympy__sympy-15599	MURAL	4000	50	19	3798	0.9495	354.36842105263156	4
sympy__sympy-15809	MURAL	4000	50	25	3911	0.97775	102.08	1
sympy__sympy-15875	MURAL	4000	50	19	3846	0.9615	183.73684210526315	3
sympy__sympy-15976	MURAL	4000	50	22	3959	0.98975	154.72727272727272	6
sympy__sympy-16450	MURAL	4000	50	13	3847	0.96175	228.3846153846154	3
sympy__sympy-16597	MURAL	4000	50	17	3941	0.98525	150.76470588235293	2
sympy__sympy-16766	MURAL	4000	50	28	3899	0.97475	65.53571428571429	0
sympy__sympy-16792	MURAL	4000	50	16	3898	0.9745	289.875	5
sympy__sympy-16886	MURAL	4000	50	17	3869	0.96725	202.05882352941177	5
sympy__sympy-17139	MURAL	4000	50	12	3838	0.9595	894.0	8
sympy__sympy-17318	MURAL	4000	50	13	3991	0.99775	730.4615384615385	9
sympy__sympy-17630	MURAL	4000	50	27	3965	0.99125	91.03703703703704	1
sympy__sympy-17655	MURAL	4000	50	17	3817	0.95425	219.23529411764707	5
sympy__sympy-18189	MURAL	4000	50	12	3933	0.98325	897.3333333333334	11
sympy__sympy-18199	MURAL	4000	50	15	3887	0.97175	368.6666666666667	9
sympy__sympy-18211	MURAL	4000	50	17	3885	0.97125	779.2941176470588	9
sympy__sympy-18698	MURAL	4000	50	16	3948	0.987	343.0	10
sympy__sympy-18763	MURAL	4000	50	19	3916	0.979	564.8947368421053	8
sympy__sympy-19040	MURAL	4000	50	12	3701	0.92525	718.0	7
sympy__sympy-19346	MURAL	4000	50	4	563	0.14075	42.5	0
sympy__sympy-19495	MURAL	4000	50	18	3900	0.975	211.66666666666666	4
sympy__sympy-19637	MURAL	4000	50	19	3697	0.92425	326.7368421052632	6
sympy__sympy-19783	MURAL	4000	50	30	3947	0.98675	59.4	0
sympy__sympy-19954	MURAL	4000	50	12	3805	0.95125	843.5	10
sympy__sympy-20154	MURAL	4000	50	13	3990	0.9975	791.4615384615385	11
sympy__sympy-20428	MURAL	4000	50	23	3833	0.95825	111.73913043478261	2
sympy__sympy-20438	MURAL	4000	50	14	3847	0.96175	823.6428571428571	8
sympy__sympy-20590	MURAL	4000	50	8	1375	0.34375	112.125	1
sympy__sympy-20801	MURAL	4000	50	11	3997	0.99925	1470.7272727272727	10
sympy__sympy-20916	MURAL	4000	50	23	3924	0.981	88.95652173913044	3
sympy__sympy-21379	MURAL	4000	50	14	3789	0.94725	4190.642857142857	7
sympy__sympy-21596	MURAL	4000	50	25	3995	0.99875	120.76	2
sympy__sympy-21612	MURAL	4000	50	16	3711	0.92775	182.75	4
sympy__sympy-21847	MURAL	4000	50	17	3911	0.97775	213.64705882352942	1
sympy__sympy-21930	MURAL	4000	50	18	3817	0.95425	414.6111111111111	6
sympy__sympy-22080	MURAL	4000	50	12	3871	0.96775	997.0833333333334	9
sympy__sympy-22456	MURAL	4000	50	28	3935	0.98375	130.89285714285714	7
sympy__sympy-22714	MURAL	4000	50	16	3949	0.98725	460.75	5
sympy__sympy-22914	MURAL	4000	50	27	3848	0.962	73.03703703703704	0
sympy__sympy-23262	MURAL	4000	50	7	1187	0.29675	131.14285714285714	2
sympy__sympy-23413	MURAL	4000	50	17	3970	0.9925	301.88235294117646	4
sympy__sympy-23534	MURAL	4000	50	24	3808	0.952	271.25	6
sympy__sympy-23824	MURAL	4000	50	15	3834	0.9585	514.4666666666667	6
sympy__sympy-23950	MURAL	4000	50	21	3954	0.9885	170.52380952380952	5
sympy__sympy-24066	MURAL	4000	50	14	3275	0.81875	210.07142857142858	3
sympy__sympy-24213	MURAL	4000	50	20	3878	0.9695	160.6	3
sympy__sympy-24443	MURAL	4000	50	11	3806	0.9515	1015.3636363636364	11
sympy__sympy-24539	MURAL	4000	50	19	3942	0.9855	176.52631578947367	3
sympy__sympy-24562	MURAL	4000	50	21	3952	0.988	326.04761904761904	5
sympy__sympy-24661	MURAL	4000	50	14	3736	0.934	675.7857142857143	7
astropy__astropy-12907	MURAL	8000	50	39	7863	0.982875	226.69230769230768	13
astropy__astropy-13033	MURAL	8000	50	38	7841	0.980125	308.7105263157895	11
astropy__astropy-13236	MURAL	8000	50	32	7742	0.96775	385.28125	16
astropy__astropy-13398	MURAL	8000	50	34	7938	0.99225	314.0882352941176	10
astropy__astropy-13453	MURAL	8000	50	23	7830	0.97875	411.4347826086956	9
astropy__astropy-13579	MURAL	8000	50	41	7922	0.99025	245.41463414634146	13
astropy__astropy-13977	MURAL	8000	50	36	7938	0.99225	427.22222222222223	14
astropy__astropy-14096	MURAL	8000	50	28	7897	0.987125	513.6785714285714	22
astropy__astropy-14182	MURAL	8000	50	31	7854	0.98175	248.16129032258064	9
astropy__astropy-14309	MURAL	8000	50	33	7895	0.986875	229.57575757575756	10
astropy__astropy-14365	MURAL	8000	50	32	7513	0.939125	378.84375	16
astropy__astropy-14369	MURAL	8000	50	33	7776	0.972	358.3636363636364	11
astropy__astropy-14508	MURAL	8000	50	31	7944	0.993	322.4516129032258	13
astropy__astropy-14539	MURAL	8000	50	26	7772	0.9715	526.1153846153846	17
astropy__astropy-14598	MURAL	8000	50	30	7931	0.991375	351.76666666666665	15
astropy__astropy-14995	MURAL	8000	50	26	7659	0.957375	721.4615384615385	17
astropy__astropy-7166	MURAL	8000	50	44	7829	0.978625	158.13636363636363	6
astropy__astropy-7336	MURAL	8000	50	41	7807	0.975875	261.780487804878	13
astropy__astropy-7606	MURAL	8000	50	50	7913	0.989125	145.68	8
astropy__astropy-7671	MURAL	8000	50	38	7945	0.993125	248.07894736842104	14
astropy__astropy-8707	MURAL	8000	50	30	7680	0.96	370.3666666666667	16
astropy__astropy-8872	MURAL	8000	50	43	7701	0.962625	207.06976744186048	11
django__django-10097	MURAL	8000	50	50	7695	0.961875	75.74	2
django__django-10554	MURAL	8000	50	37	7834	0.97925	219.27027027027026	9
django__django-10880	MURAL	8000	50	36	7883	0.985375	296.72222222222223	12
