instance_id	source	token_budget	candidate_entities	selected_entities	rendered_context_tokens	budget_fill	mean_selected_source_tokens	truncated_entities	changed_lines_covered	changed_lines_total	complete_changed_lines	file_hit	entity_recall	mrr	hit
sympy__sympy-24661	BM25_projection	4000	50	13	3914	0.9785	587.4615384615385	8	0	1	0	1	0.0	0.0	0
astropy__astropy-12907	BM25_projection	8000	50	44	7859	0.982375	198.63636363636363	12	0	2	0	1	0.0	0.0	0
astropy__astropy-13033	BM25_projection	8000	50	40	7964	0.9955	353.075	15	0	5	0	0	0.0	0.0	0
astropy__astropy-13236	BM25_projection	8000	50	31	7959	0.994875	425.2903225806452	18	0	7	0	1	0.0	0.0	0
astropy__astropy-13398	BM25_projection	8000	50	36	7908	0.9885	301.1111111111111	10	0	30	0	0	0.0	0.0	0
astropy__astropy-13453	BM25_projection	8000	50	24	7987	0.998375	465.2083333333333	12	2	2	1	1	1.0	0.2	1
astropy__astropy-13579	BM25_projection	8000	50	36	7897	0.987125	469.4166666666667	15	0	3	0	0	0.0	0.0	0
astropy__astropy-13977	BM25_projection	8000	50	33	7997	0.999625	532.8787878787879	12	11	43	0	1	1.0	0.5	1
astropy__astropy-14096	BM25_projection	8000	50	24	7947	0.993375	642.1666666666666	20	4	5	0	1	1.0	0.2	1
astropy__astropy-14182	BM25_projection	8000	50	27	7878	0.98475	304.51851851851853	14	0	14	0	0	0.0	0.0	0
astropy__astropy-14309	BM25_projection	8000	50	32	7904	0.988	280.4375	12	0	5	0	0	0.0	0.0	0
astropy__astropy-14365	BM25_projection	8000	50	41	7701	0.962625	349.3170731707317	18	2	4	0	1	1.0	1.0	1
astropy__astropy-14369	BM25_projection	8000	50	28	7720	0.965	400.7857142857143	9	3	39	0	1	0.2	0.3333333333333333	1
astropy__astropy-14508	BM25_projection	8000	50	19	7946	0.99325	290.94736842105266	8	23	23	1	1	1.0	0.14285714285714285	1
astropy__astropy-14539	BM25_projection	8000	50	30	7691	0.961375	444.6333333333333	17	0	2	0	1	1.0	0.04	1
astropy__astropy-14598	BM25_projection	8000	50	23	7884	0.9855	369.5217391304348	12	0	4	0	1	0.0	0.0	0
astropy__astropy-14995	BM25_projection	8000	50	28	7777	0.972125	756.9642857142857	19	4	4	1	1	1.0	0.3333333333333333	1
astropy__astropy-7166	BM25_projection	8000	50	44	7786	0.97325	305.15909090909093	13	4	8	0	1	1.0	0.3333333333333333	1
astropy__astropy-7336	BM25_projection	8000	50	42	7791	0.973875	294.1904761904762	15	2	2	1	1	1.0	0.5	1
astropy__astropy-7606	BM25_projection	8000	50	50	7448	0.931	154.3	8	4	5	0	1	1.0	0.5	1
astropy__astropy-7671	BM25_projection	8000	50	34	7975	0.996875	382.05882352941177	17	1	2	0	1	1.0	1.0	1
astropy__astropy-8707	BM25_projection	8000	50	27	7944	0.993	739.9629629629629	18	16	19	0	1	0.3333333333333333	1.0	1
astropy__astropy-8872	BM25_projection	8000	50	42	7908	0.9885	256.6190476190476	16	4	10	0	1	1.0	0.5	1
django__django-10097	BM25_projection	8000	50	50	6044	0.7555	61.98	1	0	2	0	0	0.0	0.0	0
django__django-10554	BM25_projection	8000	50	39	7914	0.98925	207.56410256410257	9	0	3	0	1	1.0	0.25	1
django__django-10880	BM25_projection	8000	50	38	7930	0.99125	304.13157894736844	16	0	2	0	0	0.0	0.0	0
django__django-10914	BM25_projection	8000	50	50	7712	0.964	100.34	4	0	2	0	0	0.0	0.0	0
django__django-10973	BM25_projection	8000	50	47	7980	0.9975	182.74468085106383	8	0	35	0	0	0.0	0.0	0
django__django-10999	BM25_projection	8000	50	38	7861	0.982625	187.0	8	4	4	1	1	1.0	0.5	1
django__django-11066	BM25_projection	8000	50	46	7780	0.9725	153.17391304347825	9	2	2	1	1	1.0	1.0	1
django__django-11087	BM25_projection	8000	50	37	7920	0.99	266.9189189189189	18	1	9	0	1	0.3333333333333333	0.1111111111111111	1
django__django-11095	BM25_projection	8000	50	50	7880	0.985	141.96	8	3	3	1	1	1.0	1.0	1
django__django-11099	BM25_projection	8000	50	50	7600	0.95	134.54	7	4	4	1	1	1.0	0.1	1
django__django-11119	BM25_projection	8000	50	50	7251	0.906375	87.38	2	1	2	0	1	1.0	1.0	1
django__django-11133	BM25_projection	8000	50	50	6308	0.7885	101.3	4	2	2	1	1	1.0	0.09090909090909091	1
django__django-11138	BM25_projection	8000	50	49	7992	0.999	114.59183673469387	4	6	43	0	1	0.15384615384615385	0.03571428571428571	1
django__django-11141	BM25_projection	8000	50	36	7720	0.965	268.3611111111111	14	0	7	0	1	1.0	0.1	1
django__django-11149	BM25_projection	8000	50	50	7525	0.940625	198.48	7	31	31	1	1	1.0	0.2	1
django__django-11163	BM25_projection	8000	50	36	7775	0.971875	317.6388888888889	16	2	2	1	1	1.0	1.0	1
django__django-11179	BM25_projection	8000	50	35	7866	0.98325	281.0857142857143	12	0	1	0	1	1.0	0.07142857142857142	1
django__django-11206	BM25_projection	8000	50	44	7974	0.99675	141.52272727272728	6	0	1	0	1	1.0	1.0	1
django__django-11211	BM25_projection	8000	50	28	7860	0.9825	586.1428571428571	15	0	1	0	0	0.0	0.0	0
django__django-11239	BM25_projection	8000	50	50	7427	0.928375	109.92	5	2	2	1	1	1.0	0.1111111111111111	1
django__django-11265	BM25_projection	8000	50	47	7941	0.992625	178.10638297872342	8	0	5	0	1	0.5	0.05263157894736842	1
django__django-11276	BM25_projection	8000	50	50	7513	0.939125	130.54	4	8	26	0	1	1.0	1.0	1
django__django-11292	BM25_projection	8000	50	46	7957	0.994625	198.41304347826087	13	1	7	0	1	0.25	1.0	1
django__django-11299	BM25_projection	8000	50	50	7711	0.963875	151.44	9	0	2	0	1	0.0	0.0	0
django__django-11333	BM25_projection	8000	50	50	6902	0.86275	100.54	4	1	6	0	1	0.5	0.5	1
django__django-11400	BM25_projection	8000	50	50	7684	0.9605	111.5	5	10	14	0	1	0.75	1.0	1
django__django-11433	BM25_projection	8000	50	48	7830	0.97875	114.20833333333333	7	0	3	0	1	0.0	0.0	0
django__django-11451	BM25_projection	8000	50	50	6544	0.818	76.04	1	1	1	1	1	1.0	0.5	1
django__django-11477	BM25_projection	8000	50	40	7795	0.974375	218.6	7	2	2	1	1	1.0	0.09090909090909091	1
django__django-11490	BM25_projection	8000	50	40	7963	0.995375	203.85	7	0	1	0	1	0.0	0.0	0
django__django-11532	BM25_projection	8000	50	46	7945	0.993125	128.2173913043478	8	6	21	0	1	0.16666666666666666	0.5	1
django__django-11551	BM25_projection	8000	50	42	7914	0.98925	182.66666666666666	9	0	26	0	1	0.0	0.0	0
django__django-11555	BM25_projection	8000	50	50	6954	0.86925	100.58	5	1	1	1	1	1.0	0.02702702702702703	1
django__django-11603	BM25_projection	8000	50	50	5581	0.697625	68.08	1	0	2	0	1	1.0	0.2	1
django__django-11728	BM25_projection	8000	50	33	7911	0.988875	371.75757575757575	14	9	14	0	1	1.0	1.0	1
django__django-11734	BM25_projection	8000	50	40	7835	0.979375	331.15	17	0	8	0	1	0.25	0.2	1
django__django-11740	BM25_projection	8000	50	25	7872	0.984	318.84	10	0	4	0	1	0.0	0.0	0
django__django-11749	BM25_projection	8000	50	37	7938	0.99225	312.1081081081081	12	0	3	0	1	1.0	1.0	1
django__django-11790	BM25_projection	8000	50	50	6819	0.852375	83.52	3	2	2	1	1	1.0	0.05263157894736842	1
django__django-11815	BM25_projection	8000	50	46	7856	0.982	173.80434782608697	8	0	4	0	0	0.0	0.0	0
django__django-11820	BM25_projection	8000	50	32	7989	0.998625	411.4375	12	0	3	0	1	1.0	0.16666666666666666	1
django__django-11848	BM25_projection	8000	50	50	7521	0.940125	119.54	9	5	5	1	1	1.0	1.0	1
django__django-11880	BM25_projection	8000	50	48	7973	0.996625	135.04166666666666	10	1	1	1	1	1.0	0.038461538461538464	1
django__django-11885	BM25_projection	8000	50	40	7996	0.9995	237.35	11	0	75	0	1	0.2222222222222222	0.16666666666666666	1
django__django-11951	BM25_projection	8000	50	45	7867	0.983375	162.8	9	2	2	1	1	1.0	0.3333333333333333	1
django__django-11964	BM25_projection	8000	50	48	7950	0.99375	111.14583333333333	5	0	2	0	0	0.0	0.0	0
django__django-11999	BM25_projection	8000	50	50	6698	0.83725	102.04	4	0	3	0	1	0.0	0.0	0
django__django-12039	BM25_projection	8000	50	50	6908	0.8635	81.44	3	0	7	0	1	0.0	0.0	0
django__django-12050	BM25_projection	8000	50	36	7867	0.983375	213.55555555555554	7	16	16	1	1	1.0	1.0	1
django__django-12125	BM25_projection	8000	50	33	7806	0.97575	360.4848484848485	16	0	2	0	0	0.0	0.0	0
django__django-12143	BM25_projection	8000	50	40	7855	0.981875	274.45	15	2	2	1	1	1.0	0.09090909090909091	1
django__django-12155	BM25_projection	8000	50	50	6901	0.862625	97.7	3	15	21	0	1	0.6666666666666666	1.0	1
django__django-12193	BM25_projection	8000	50	50	7776	0.972	98.28	2	4	4	1	1	1.0	0.029411764705882353	1
django__django-12209	BM25_projection	8000	50	47	7891	0.986375	139.89361702127658	9	0	1	0	1	0.0	0.0	0
django__django-12262	BM25_projection	8000	50	43	7926	0.99075	194.09302325581396	10	2	2	1	1	1.0	1.0	1
django__django-12273	BM25_projection	8000	50	50	5514	0.68925	59.54	2	0	1	0	1	0.0	0.0	0
django__django-12276	BM25_projection	8000	50	50	7495	0.936875	94.7	2	2	4	0	1	1.0	0.3333333333333333	1
django__django-12304	BM25_projection	8000	50	50	6727	0.840875	99.34	5	0	1	0	0	0.0	0.0	0
django__django-12308	BM25_projection	8000	50	39	7809	0.976125	259.1025641025641	14	0	1	0	0	0.0	0.0	0
django__django-12325	BM25_projection	8000	50	31	7987	0.998375	367.16129032258067	12	0	8	0	1	0.0	0.0	0
django__django-12406	BM25_projection	8000	50	50	6205	0.775625	61.2	3	0	11	0	1	0.0	0.0	0
django__django-12419	BM25_projection	8000	50	46	7999	0.999875	126.56521739130434	8	0	2	0	0	0.0	0.0	0
django__django-12663	BM25_projection	8000	50	46	7880	0.985	196.15217391304347	7	0	2	0	1	0.0	0.0	0
django__django-12708	BM25_projection	8000	50	44	7999	0.999875	169.9090909090909	8	2	2	1	1	1.0	0.0625	1
django__django-12713	BM25_projection	8000	50	50	7495	0.936875	188.7	12	0	12	0	0	0.0	0.0	0
django__django-12741	BM25_projection	8000	50	50	6515	0.814375	76.72	1	4	6	0	1	0.5	1.0	1
django__django-12754	BM25_projection	8000	50	33	7927	0.990875	322.030303030303	13	0	1	0	0	0.0	0.0	0
django__django-12774	BM25_projection	8000	50	38	7991	0.998875	210.5	11	0	2	0	1	1.0	0.09090909090909091	1
django__django-12858	BM25_projection	8000	50	40	7934	0.99175	217.4	10	0	2	0	1	1.0	0.5	1
django__django-12965	BM25_projection	8000	50	50	7775	0.971875	131.34	5	0	1	0	1	0.0	0.0	0
django__django-13012	BM25_projection	8000	50	50	6235	0.779375	72.68	1	1	1	1	1	1.0	0.16666666666666666	1
django__django-13023	BM25_projection	8000	50	50	7372	0.9215	91.04	2	2	2	1	1	1.0	0.5	1
django__django-13028	BM25_projection	8000	50	45	7980	0.9975	231.11111111111111	11	2	2	1	1	1.0	1.0	1
django__django-13033	BM25_projection	8000	50	37	7756	0.9695	420.5135135135135	19	0	2	0	0	0.0	0.0	0
django__django-13089	BM25_projection	8000	50	50	7988	0.9985	117.24	5	3	4	0	1	1.0	0.5	1
django__django-13109	BM25_projection	8000	50	33	7960	0.995	249.42424242424244	13	2	2	1	1	1.0	0.3333333333333333	1
django__django-13112	BM25_projection	8000	50	32	7971	0.996375	162.59375	7	0	2	0	1	0.0	0.0	0
django__django-13121	BM25_projection	8000	50	50	7289	0.911125	95.04	2	20	52	0	1	0.5454545454545454	0.5	1
django__django-13128	BM25_projection	8000	50	50	7067	0.883375	90.4	2	7	22	0	1	0.6666666666666666	0.1	1
django__django-13158	BM25_projection	8000	50	45	8000	1.0	158.44444444444446	7	0	2	0	1	0.0	0.0	0
django__django-13195	BM25_projection	8000	50	50	6894	0.86175	86.92	4	8	10	0	1	0.6666666666666666	0.5	1
django__django-13212	BM25_projection	8000	50	50	5983	0.747875	69.18	3	25	43	0	1	0.8181818181818182	0.5	1
django__django-13279	BM25_projection	8000	50	47	7755	0.969375	208.19148936170214	7	0	2	0	0	0.0	0.0	0
django__django-13297	BM25_projection	8000	50	48	7779	0.972375	113.35416666666667	2	0	5	0	0	0.0	0.0	0
django__django-13315	BM25_projection	8000	50	39	7900	0.9875	195.05128205128204	7	3	4	0	1	1.0	0.5	1
django__django-13343	BM25_projection	8000	50	43	7943	0.992875	173.11627906976744	9	0	3	0	0	0.0	0.0	0
django__django-13344	BM25_projection	8000	50	37	7973	0.996625	260.2162162162162	12	0	30	0	0	0.0	0.0	0
django__django-13346	BM25_projection	8000	50	32	7981	0.997625	393.0	14	0	2	0	0	0.0	0.0	0
django__django-13363	BM25_projection	8000	50	50	6495	0.811875	71.88	3	4	4	1	1	1.0	0.03333333333333333	1
django__django-13401	BM25_projection	8000	50	38	7916	0.9895	221.05263157894737	12	5	7	0	1	0.6666666666666666	0.07142857142857142	1
django__django-13406	BM25_projection	8000	50	42	7945	0.993125	241.35714285714286	11	1	1	1	1	1.0	0.05263157894736842	1
django__django-13410	BM25_projection	8000	50	50	6514	0.81425	99.0	5	0	6	0	1	1.0	1.0	1
django__django-13417	BM25_projection	8000	50	41	7990	0.99875	208.90243902439025	12	2	2	1	1	1.0	0.5	1
django__django-13449	BM25_projection	8000	50	37	7868	0.9835	201.0810810810811	6	0	3	0	1	1.0	0.07142857142857142	1
django__django-13512	BM25_projection	8000	50	50	7560	0.945	103.16	3	3	5	0	1	1.0	1.0	1
django__django-13513	BM25_projection	8000	50	48	7897	0.987125	167.97916666666666	11	21	27	0	1	1.0	0.25	1
django__django-13516	BM25_projection	8000	50	37	7948	0.9935	328.43243243243245	14	0	1	0	1	0.0	0.0	0
django__django-13551	BM25_projection	8000	50	50	5970	0.74625	65.04	2	5	6	0	1	1.0	1.0	1
django__django-13568	BM25_projection	8000	50	40	7997	0.999625	213.475	10	0	2	0	1	1.0	0.045454545454545456	1
django__django-13569	BM25_projection	8000	50	38	7960	0.995	245.07894736842104	11	0	1	0	0	0.0	0.0	0
django__django-13590	BM25_projection	8000	50	33	7875	0.984375	396.8787878787879	14	0	3	0	1	0.0	0.0	0
django__django-13658	BM25_projection	8000	50	47	7953	0.994125	183.19148936170214	11	0	2	0	1	1.0	0.07142857142857142	1
django__django-13670	BM25_projection	8000	50	50	6268	0.7835	67.76	1	2	3	0	1	1.0	0.1111111111111111	1
django__django-13741	BM25_projection	8000	50	50	7072	0.884	97.56	5	7	15	0	1	0.8	0.5	1
django__django-13786	BM25_projection	8000	50	50	6728	0.841	126.84	6	0	3	0	1	0.0	0.0	0
django__django-13794	BM25_projection	8000	50	50	6698	0.83725	86.0	3	1	1	1	1	1.0	0.043478260869565216	1
django__django-13807	BM25_projection	8000	50	38	7875	0.984375	275.8421052631579	14	2	6	0	1	1.0	1.0	1
django__django-13809	BM25_projection	8000	50	50	7111	0.888875	108.22	6	3	4	0	1	1.0	0.05263157894736842	1
django__django-13810	BM25_projection	8000	50	50	7560	0.945	141.74	5	5	5	1	1	1.0	1.0	1
django__django-13820	BM25_projection	8000	50	37	7929	0.991125	288.35135135135135	14	0	6	0	1	1.0	0.25	1
django__django-13821	BM25_projection	8000	50	42	7959	0.994875	227.42857142857142	10	2	3	0	1	1.0	1.0	1
django__django-13837	BM25_projection	8000	50	50	7842	0.98025	125.56	6	2	7	0	1	1.0	0.5	1
django__django-13925	BM25_projection	8000	50	50	6563	0.820375	101.12	5	0	1	0	1	0.0	0.0	0
django__django-13933	BM25_projection	8000	50	50	7659	0.957375	89.66	3	2	2	1	1	1.0	0.16666666666666666	1
django__django-13964	BM25_projection	8000	50	41	7927	0.990875	245.390243902439	13	0	2	0	1	0.0	0.0	0
django__django-14007	BM25_projection	8000	50	40	7815	0.976875	203.25	12	8	9	0	1	1.0	0.08333333333333333	1
django__django-14011	BM25_projection	8000	50	50	7114	0.88925	108.22	5	0	3	0	1	0.0	0.0	0
django__django-14017	BM25_projection	8000	50	48	7757	0.969625	187.70833333333334	10	0	2	0	0	0.0	0.0	0
django__django-14034	BM25_projection	8000	50	46	7792	0.974	119.02173913043478	5	0	4	0	1	0.0	0.0	0
django__django-14053	BM25_projection	8000	50	46	7829	0.978625	208.08695652173913	12	8	8	1	1	1.0	1.0	1
django__django-14089	BM25_projection	8000	50	50	7973	0.996625	133.52	6	0	1	0	0	0.0	0.0	0
django__django-14122	BM25_projection	8000	50	38	7763	0.970375	217.78947368421052	13	1	6	0	1	1.0	0.05555555555555555	1
django__django-14140	BM25_projection	8000	50	50	6342	0.79275	96.68	2	0	9	0	0	0.0	0.0	0
django__django-14155	BM25_projection	8000	50	46	7899	0.987375	281.82608695652175	17	0	4	0	0	0.0	0.0	0
django__django-14170	BM25_projection	8000	50	35	7856	0.982	334.77142857142854	12	0	17	0	0	0.0	0.0	0
django__django-14238	BM25_projection	8000	50	47	7823	0.977875	140.48936170212767	9	1	2	0	1	1.0	0.3333333333333333	1
django__django-14311	BM25_projection	8000	50	46	7955	0.994375	196.15217391304347	11	0	3	0	1	1.0	0.02857142857142857	1
django__django-14315	BM25_projection	8000	50	50	7875	0.984375	113.96	4	4	5	0	1	1.0	1.0	1
django__django-14349	BM25_projection	8000	50	47	7988	0.9985	126.48936170212765	6	1	2	0	1	1.0	0.027777777777777776	1
django__django-14351	BM25_projection	8000	50	35	7877	0.984625	349.4	12	0	1	0	0	0.0	0.0	0
django__django-14373	BM25_projection	8000	50	50	6564	0.8205	78.06	2	2	3	0	1	1.0	0.03571428571428571	1
django__django-14376	BM25_projection	8000	50	50	7621	0.952625	132.32	8	0	9	0	1	0.5	0.14285714285714285	1
django__django-14404	BM25_projection	8000	50	50	6620	0.8275	89.24	5	5	5	1	1	1.0	1.0	1
django__django-14434	BM25_projection	8000	50	50	7032	0.879	90.42	5	4	8	0	1	1.0	0.5	1
django__django-14493	BM25_projection	8000	50	50	7181	0.897625	121.1	9	0	1	0	1	1.0	0.3333333333333333	1
django__django-14500	BM25_projection	8000	50	41	7962	0.99525	218.8048780487805	11	5	5	1	1	1.0	0.25	1
django__django-14534	BM25_projection	8000	50	50	6945	0.868125	118.26	7	1	2	0	1	1.0	0.16666666666666666	1
django__django-14539	BM25_projection	8000	50	50	7617	0.952125	112.72	5	0	3	0	1	1.0	0.25	1
django__django-14559	BM25_projection	8000	50	39	7991	0.998875	227.12820512820514	10	2	5	0	1	1.0	0.5	1
django__django-14580	BM25_projection	8000	50	33	7911	0.988875	269.2121212121212	11	0	2	0	0	0.0	0.0	0
django__django-14608	BM25_projection	8000	50	40	7820	0.9775	247.875	16	3	4	0	1	1.0	0.047619047619047616	1
django__django-14631	BM25_projection	8000	50	49	7992	0.999	126.24489795918367	6	32	43	0	1	0.5	0.25	1
django__django-14672	BM25_projection	8000	50	46	7725	0.965625	326.2826086956522	15	2	2	1	1	1.0	0.14285714285714285	1
django__django-14725	BM25_projection	8000	50	50	5824	0.728	65.98	2	0	8	0	0	0.0	0.0	0
django__django-14752	BM25_projection	8000	50	44	7744	0.968	185.8409090909091	9	5	5	1	1	1.0	1.0	1
django__django-14765	BM25_projection	8000	50	37	7968	0.996	274.94594594594594	13	0	5	0	0	0.0	0.0	0
django__django-14771	BM25_projection	8000	50	50	7277	0.909625	108.22	3	0	1	0	1	0.0	0.0	0
django__django-14787	BM25_projection	8000	50	50	6196	0.7745	122.14	10	0	2	0	1	1.0	0.5	1
django__django-14792	BM25_projection	8000	50	50	5512	0.689	62.82	3	0	3	0	0	0.0	0.0	0
django__django-14855	BM25_projection	8000	50	42	7833	0.979125	212.11904761904762	12	2	2	1	1	1.0	0.5	1
django__django-14915	BM25_projection	8000	50	50	6796	0.8495	92.08	5	1	1	1	1	1.0	1.0	1
django__django-14999	BM25_projection	8000	50	47	7985	0.998125	240.29787234042553	12	0	7	0	0	0.0	0.0	0
django__django-15022	BM25_projection	8000	50	31	7945	0.993125	373.2258064516129	13	0	3	0	1	0.0	0.0	0
django__django-15037	BM25_projection	8000	50	50	6466	0.80825	93.72	6	0	5	0	0	0.0	0.0	0
django__django-15098	BM25_projection	8000	50	50	7290	0.91125	101.84	5	1	2	0	1	1.0	0.058823529411764705	1
django__django-15103	BM25_projection	8000	50	31	7878	0.98475	535.516129032258	20	10	11	0	1	1.0	1.0	1
django__django-15104	BM25_projection	8000	50	35	7898	0.98725	306.42857142857144	15	2	2	1	1	1.0	0.16666666666666666	1
django__django-15127	BM25_projection	8000	50	50	7420	0.9275	141.74	8	0	3	0	0	0.0	0.0	0
django__django-15128	BM25_projection	8000	50	34	7682	0.96025	382.52941176470586	16	10	16	0	1	1.0	1.0	1
django__django-15161	BM25_projection	8000	50	35	7869	0.983625	364.0571428571429	19	0	6	0	0	0.0	0.0	0
django__django-15252	BM25_projection	8000	50	45	7997	0.999625	209.7111111111111	10	3	3	1	1	1.0	1.0	1
django__django-15268	BM25_projection	8000	50	50	7285	0.910625	106.42	5	0	4	0	0	0.0	0.0	0
django__django-15277	BM25_projection	8000	50	50	7526	0.94075	89.42	2	1	2	0	1	1.0	0.02040816326530612	1
django__django-15278	BM25_projection	8000	50	50	6431	0.803875	71.0	4	5	5	1	1	1.0	0.058823529411764705	1
django__django-15280	BM25_projection	8000	50	33	7913	0.989125	477.5151515151515	20	0	3	0	1	0.0	0.0	0
django__django-15315	BM25_projection	8000	50	44	7952	0.994	190.27272727272728	9	5	6	0	1	1.0	0.5	1
django__django-15368	BM25_projection	8000	50	50	7167	0.895875	111.42	4	2	4	0	1	1.0	1.0	1
django__django-15375	BM25_projection	8000	50	43	7729	0.966125	184.7674418604651	14	0	2	0	0	0.0	0.0	0
django__django-15380	BM25_projection	8000	50	37	7870	0.98375	287.8918918918919	14	2	2	1	1	1.0	0.16666666666666666	1
django__django-15382	BM25_projection	8000	50	41	7852	0.9815	229.8780487804878	9	8	8	1	1	1.0	0.14285714285714285	1
django__django-15467	BM25_projection	8000	50	44	7872	0.984	169.61363636363637	10	0	2	0	1	0.0	0.0	0
django__django-15499	BM25_projection	8000	50	45	7875	0.984375	130.2888888888889	5	0	1	0	1	1.0	0.047619047619047616	1
django__django-15503	BM25_projection	8000	50	35	7937	0.992125	346.45714285714286	17	0	16	0	0	0.0	0.0	0
django__django-15525	BM25_projection	8000	50	40	7997	0.999625	184.175	9	0	2	0	0	0.0	0.0	0
django__django-15554	BM25_projection	8000	50	47	7972	0.9965	190.38297872340425	10	2	19	0	1	0.5	1.0	1
django__django-15561	BM25_projection	8000	50	39	7906	0.98825	284.71794871794873	10	0	18	0	1	0.0	0.0	0
django__django-15563	BM25_projection	8000	50	36	7960	0.995	269.02777777777777	15	0	8	0	1	0.0	0.0	0
django__django-15569	BM25_projection	8000	50	50	7934	0.99175	139.08	7	0	1	0	1	1.0	0.5	1
django__django-15572	BM25_projection	8000	50	50	7147	0.893375	104.8	5	0	4	0	0	0.0	0.0	0
django__django-15629	BM25_projection	8000	50	42	7937	0.992125	229.1904761904762	12	0	14	0	0	0.0	0.0	0
django__django-15695	BM25_projection	8000	50	50	7519	0.939875	103.26	4	1	1	1	1	1.0	0.3333333333333333	1
django__django-15731	BM25_projection	8000	50	48	7787	0.973375	260.6458333333333	8	3	4	0	1	1.0	1.0	1
django__django-15732	BM25_projection	8000	50	43	7962	0.99525	234.90697674418604	12	3	9	0	1	1.0	0.3333333333333333	1
django__django-15741	BM25_projection	8000	50	50	7352	0.919	108.34	4	0	1	0	1	1.0	0.5	1
django__django-15814	BM25_projection	8000	50	36	7986	0.99825	260.1388888888889	10	0	1	0	1	0.0	0.0	0
django__django-15851	BM25_projection	8000	50	33	7826	0.97825	341.75757575757575	15	2	2	1	1	1.0	1.0	1
django__django-15863	BM25_projection	8000	50	47	7779	0.972375	142.0212765957447	9	0	2	0	1	1.0	0.2	1
django__django-15916	BM25_projection	8000	50	36	7994	0.99925	256.8333333333333	13	10	13	0	1	0.6666666666666666	1.0	1
django__django-15930	BM25_projection	8000	50	35	7724	0.9655	426.51428571428573	17	0	1	0	1	0.0	0.0	0
django__django-15957	BM25_projection	8000	50	42	7831	0.978875	193.45238095238096	6	0	11	0	0	0.0	0.0	0
django__django-15973	BM25_projection	8000	50	27	7747	0.968375	270.85185185185185	11	2	2	1	1	1.0	0.1111111111111111	1
django__django-15987	BM25_projection	8000	50	46	7903	0.987875	166.84782608695653	8	2	2	1	1	1.0	0.5	1
django__django-16032	BM25_projection	8000	50	38	7924	0.9905	244.07894736842104	13	1	11	0	1	0.4	0.3333333333333333	1
django__django-16082	BM25_projection	8000	50	48	7963	0.995375	105.58333333333333	3	0	1	0	1	1.0	1.0	1
django__django-16100	BM25_projection	8000	50	50	7902	0.98775	148.32	6	0	10	0	1	1.0	0.07692307692307693	1
django__django-16116	BM25_projection	8000	50	42	7940	0.9925	216.83333333333334	10	3	5	0	1	1.0	0.2	1
django__django-16136	BM25_projection	8000	50	43	7889	0.986125	204.65116279069767	11	1	2	0	1	1.0	1.0	1
django__django-16139	BM25_projection	8000	50	50	7561	0.945125	100.28	5	2	2	1	1	1.0	0.02	1
django__django-16145	BM25_projection	8000	50	50	7289	0.911125	127.16	6	1	3	0	1	1.0	0.125	1
django__django-16255	BM25_projection	8000	50	50	6545	0.818125	99.2	6	2	2	1	1	1.0	0.2	1
django__django-16256	BM25_projection	8000	50	40	7911	0.988875	320.95	9	8	11	0	1	1.0	1.0	1
django__django-16263	BM25_projection	8000	50	43	7912	0.989	222.1860465116279	10	8	44	0	1	0.1111111111111111	0.07142857142857142	1
django__django-16315	BM25_projection	8000	50	35	7817	0.977125	445.48571428571427	16	3	10	0	1	0.6666666666666666	1.0	1
django__django-16333	BM25_projection	8000	50	40	7976	0.997	349.175	13	1	1	1	1	1.0	0.16666666666666666	1
